Temperature (C)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
355.50	250.00	606.62	0.0016485	1622.4	1663.6	3.7439	3.0066	7.4962	704.23	0.060845	70.279	0.46813	liquid
357.13	250.00	600.58	0.0016650	1634.4	1676.0	3.7635	3.0120	7.6864	690.97	0.064301	69.504	0.46414	liquid
358.76	250.00	594.30	0.0016827	1646.6	1688.7	3.7836	3.0182	7.8992	677.30	0.068055	68.705	0.46007	liquid
360.39	250.00	587.73	0.0017015	1659.2	1701.7	3.8042	3.0256	8.1391	663.17	0.072153	67.881	0.45590	liquid
362.01	250.00	580.84	0.0017217	1672.1	1715.2	3.8255	3.0341	8.4120	648.54	0.076650	67.026	0.45162	liquid
363.64	250.00	573.58	0.0017434	1685.5	1729.1	3.8474	3.0442	8.7255	633.34	0.081611	66.137	0.44722	liquid
365.27	250.00	565.90	0.0017671	1699.4	1743.6	3.8701	3.0560	9.0896	617.52	0.087121	65.208	0.44267	liquid
366.90	250.00	557.73	0.0017930	1713.9	1758.8	3.8938	3.0700	9.5177	600.99	0.093281	64.231	0.43795	liquid
368.53	250.00	548.98	0.0018216	1729.1	1774.7	3.9186	3.0868	10.028	583.67	0.10022	63.199	0.43303	liquid
370.15	250.00	539.53	0.0018535	1745.1	1791.5	3.9448	3.1070	10.646	565.49	0.10810	62.099	0.42788	liquid
371.78	250.00	529.24	0.0018895	1762.2	1809.4	3.9726	3.1315	11.410	546.35	0.11713	60.916	0.42246	liquid
373.41	250.00	517.88	0.0019309	1780.5	1828.7	4.0026	3.1615	12.379	526.15	0.12762	59.631	0.41675	liquid
375.04	250.00	505.17	0.0019795	1800.4	1849.9	4.0352	3.1986	13.657	504.75	0.14000	58.215	0.41076	supercritical
376.67	250.00	490.63	0.0020382	1822.5	1873.5	4.0716	3.2447	15.450	481.94	0.15502	56.622	0.40462	supercritical
378.29	250.00	473.45	0.0021121	1847.9	1900.7	4.1134	3.3024	18.218	457.35	0.17400	54.774	0.39874	supercritical
379.92	250.00	452.00	0.0022124	1878.6	1933.9	4.1643	3.3761	23.044	430.72	0.19911	52.514	0.39391	supercritical
381.55	250.00	423.07	0.0023637	1918.9	1978.0	4.2317	3.4777	31.995	403.22	0.23273	49.549	0.39046	supercritical
383.18	250.00	381.57	0.0026207	1976.8	2042.3	4.3298	3.6415	49.086	377.37	0.27835	45.463	0.38838	supercritical
384.81	250.00	320.65	0.0031186	2067.8	2145.8	4.4873	3.8912	76.285	361.52	0.34147	39.850	0.38279	supercritical
386.43	250.00	266.95	0.0037460	2163.2	2256.8	4.6559	3.9091	56.076	372.78	0.39145	35.383	0.32148	supercritical
388.06	250.00	236.94	0.0042205	2226.8	2332.3	4.7702	3.7732	38.560	388.46	0.42104	33.157	0.27368	supercritical
389.69	250.00	218.05	0.0045861	2272.2	2386.9	4.8526	3.6507	29.335	401.52	0.43976	31.886	0.24338	supercritical
391.32	250.00	204.63	0.0048869	2307.7	2429.8	4.9173	3.5509	23.895	412.24	0.45271	31.058	0.22247	supercritical
392.95	250.00	194.34	0.0051455	2337.0	2465.7	4.9712	3.4673	20.336	421.35	0.46219	30.474	0.20699	supercritical
394.57	250.00	186.06	0.0053747	2362.3	2496.6	5.0176	3.3953	17.830	429.32	0.46938	30.040	0.19493	supercritical
396.20	250.00	179.15	0.0055819	2384.5	2524.1	5.0587	3.3316	15.966	436.46	0.47497	29.706	0.18520	supercritical
397.83	250.00	173.25	0.0057721	2404.5	2548.8	5.0956	3.2743	14.521	442.96	0.47939	29.443	0.17713	supercritical
399.46	250.00	168.11	0.0059486	2422.8	2571.5	5.1294	3.2221	13.367	448.94	0.48291	29.233	0.17029	supercritical
401.09	250.00	163.56	0.0061140	2439.6	2592.5	5.1605	3.1740	12.420	454.50	0.48572	29.063	0.16440	supercritical
402.72	250.00	159.49	0.0062700	2455.3	2612.0	5.1895	3.1295	11.628	459.71	0.48796	28.925	0.15927	supercritical
404.34	250.00	155.81	0.0064180	2469.9	2630.4	5.2166	3.0878	10.955	464.62	0.48973	28.812	0.15474	supercritical
405.97	250.00	152.46	0.0065590	2483.8	2647.7	5.2422	3.0488	10.375	469.27	0.49111	28.720	0.15070	supercritical
407.60	250.00	149.39	0.0066940	2496.9	2664.2	5.2664	3.0120	9.8682	473.69	0.49216	28.646	0.14709	supercritical
409.23	250.00	146.55	0.0068236	2509.3	2679.9	5.2895	2.9772	9.4221	477.91	0.49291	28.586	0.14382	supercritical
410.86	250.00	143.92	0.0069483	2521.2	2694.9	5.3114	2.9442	9.0257	481.95	0.49342	28.538	0.14086	supercritical
412.48	250.00	141.47	0.0070688	2532.6	2709.3	5.3325	2.9129	8.6708	485.83	0.49371	28.501	0.13815	supercritical
414.11	250.00	139.17	0.0071853	2543.5	2723.2	5.3526	2.8830	8.3509	489.57	0.49380	28.473	0.13567	supercritical
415.74	250.00	137.02	0.0072983	2554.1	2736.5	5.3721	2.8546	8.0610	493.17	0.49373	28.453	0.13339	supercritical
417.37	250.00	134.99	0.0074081	2564.2	2749.4	5.3908	2.8273	7.7968	496.64	0.49350	28.441	0.13129	supercritical
419.00	250.00	133.07	0.0075148	2574.1	2761.9	5.4088	2.8013	7.5549	500.01	0.49313	28.434	0.12934	supercritical
420.62	250.00	131.26	0.0076187	2583.6	2774.1	5.4263	2.7763	7.3325	503.27	0.49263	28.434	0.12754	supercritical
422.25	250.00	129.53	0.0077201	2592.8	2785.8	5.4433	2.7523	7.1273	506.44	0.49202	28.438	0.12586	supercritical
423.88	250.00	127.89	0.0078192	2601.8	2797.3	5.4597	2.7292	6.9372	509.51	0.49131	28.447	0.12429	supercritical
425.51	250.00	126.33	0.0079159	2610.5	2808.4	5.4757	2.7071	6.7607	512.50	0.49051	28.459	0.12283	supercritical
427.14	250.00	124.83	0.0080106	2619.0	2819.3	5.4912	2.6858	6.5963	515.42	0.48961	28.476	0.12146	supercritical
428.76	250.00	123.41	0.0081034	2627.3	2829.9	5.5064	2.6652	6.4426	518.26	0.48864	28.495	0.12017	supercritical
430.39	250.00	122.04	0.0081943	2635.4	2840.3	5.5211	2.6454	6.2988	521.03	0.48760	28.518	0.11897	supercritical
432.02	250.00	120.72	0.0082835	2643.3	2850.4	5.5355	2.6263	6.1638	523.74	0.48649	28.543	0.11783	supercritical
433.65	250.00	119.46	0.0083711	2651.1	2860.3	5.5496	2.6078	6.0369	526.38	0.48531	28.571	0.11677	supercritical
435.28	250.00	118.24	0.0084571	2658.6	2870.1	5.5633	2.5900	5.9172	528.97	0.48408	28.601	0.11576	supercritical
436.91	250.00	117.07	0.0085416	2666.1	2879.6	5.5768	2.5728	5.8043	531.50	0.48280	28.634	0.11482	supercritical
438.53	250.00	115.95	0.0086248	2673.4	2889.0	5.5900	2.5561	5.6975	533.98	0.48147	28.668	0.11392	supercritical
440.16	250.00	114.86	0.0087066	2680.5	2898.2	5.6029	2.5400	5.5964	536.41	0.48009	28.704	0.11308	supercritical
441.79	250.00	113.80	0.0087872	2687.5	2907.2	5.6155	2.5244	5.5005	538.79	0.47867	28.742	0.11228	supercritical
443.42	250.00	112.78	0.0088666	2694.4	2916.1	5.6279	2.5093	5.4094	541.12	0.47721	28.781	0.11153	supercritical
445.05	250.00	111.80	0.0089448	2701.2	2924.8	5.6401	2.4947	5.3227	543.42	0.47572	28.822	0.11081	supercritical
446.67	250.00	110.84	0.0090219	2707.9	2933.4	5.6521	2.4805	5.2402	545.67	0.47419	28.864	0.11014	supercritical
448.30	250.00	109.91	0.0090980	2714.4	2941.9	5.6638	2.4667	5.1615	547.88	0.47263	28.908	0.10950	supercritical
449.93	250.00	109.01	0.0091731	2720.9	2950.2	5.6754	2.4534	5.0864	550.06	0.47104	28.952	0.10889	supercritical
451.56	250.00	108.14	0.0092472	2727.3	2958.4	5.6867	2.4405	5.0146	552.20	0.46942	28.998	0.10831	supercritical
453.19	250.00	107.29	0.0093204	2733.5	2966.6	5.6979	2.4279	4.9460	554.30	0.46778	29.045	0.10777	supercritical
454.81	250.00	106.47	0.0093927	2739.7	2974.6	5.7089	2.4157	4.8803	556.37	0.46612	29.092	0.10725	supercritical
456.44	250.00	105.66	0.0094642	2745.8	2982.5	5.7197	2.4039	4.8173	558.41	0.46444	29.141	0.10676	supercritical
458.07	250.00	104.88	0.0095348	2751.9	2990.2	5.7304	2.3924	4.7569	560.41	0.46273	29.190	0.10630	supercritical
459.70	250.00	104.12	0.0096047	2757.8	2997.9	5.7409	2.3812	4.6990	562.39	0.46101	29.240	0.10586	supercritical
461.33	250.00	103.37	0.0096738	2763.7	3005.5	5.7513	2.3703	4.6433	564.34	0.45927	29.291	0.10544	supercritical
462.95	250.00	102.65	0.0097421	2769.5	3013.1	5.7615	2.3598	4.5898	566.26	0.45751	29.343	0.10505	supercritical
464.58	250.00	101.94	0.0098098	2775.2	3020.5	5.7716	2.3495	4.5383	568.16	0.45575	29.395	0.10467	supercritical
466.21	250.00	101.25	0.0098767	2780.9	3027.8	5.7815	2.3395	4.4887	570.02	0.45396	29.448	0.10432	supercritical
467.84	250.00	100.57	0.0099430	2786.5	3035.1	5.7914	2.3298	4.4409	571.87	0.45217	29.501	0.10398	supercritical
469.47	250.00	99.913	0.010009	2792.1	3042.3	5.8010	2.3204	4.3949	573.69	0.45037	29.555	0.10366	supercritical
471.09	250.00	99.268	0.010074	2797.6	3049.4	5.8106	2.3112	4.3505	575.48	0.44855	29.610	0.10336	supercritical
472.72	250.00	98.638	0.010138	2803.0	3056.5	5.8201	2.3022	4.3077	577.26	0.44673	29.665	0.10308	supercritical
474.35	250.00	98.020	0.010202	2808.4	3063.4	5.8294	2.2935	4.2663	579.01	0.44490	29.720	0.10281	supercritical
475.98	250.00	97.416	0.010265	2813.7	3070.4	5.8387	2.2850	4.2264	580.74	0.44306	29.776	0.10255	supercritical
477.61	250.00	96.824	0.010328	2819.0	3077.2	5.8478	2.2768	4.1877	582.45	0.44121	29.832	0.10231	supercritical
479.24	250.00	96.245	0.010390	2824.2	3084.0	5.8568	2.2687	4.1504	584.14	0.43936	29.889	0.10209	supercritical
480.86	250.00	95.677	0.010452	2829.4	3090.7	5.8658	2.2609	4.1142	585.81	0.43751	29.946	0.10188	supercritical
482.49	250.00	95.120	0.010513	2834.6	3097.4	5.8746	2.2533	4.0793	587.46	0.43565	30.004	0.10168	supercritical
484.12	250.00	94.574	0.010574	2839.7	3104.0	5.8833	2.2458	4.0454	589.09	0.43379	30.061	0.10149	supercritical
485.75	250.00	94.038	0.010634	2844.7	3110.6	5.8920	2.2386	4.0125	590.71	0.43192	30.119	0.10132	supercritical
487.38	250.00	93.512	0.010694	2849.7	3117.1	5.9006	2.2315	3.9807	592.30	0.43005	30.178	0.10115	supercritical
489.00	250.00	92.997	0.010753	2854.7	3123.5	5.9090	2.2246	3.9499	593.89	0.42818	30.237	0.10100	supercritical
490.63	250.00	92.490	0.010812	2859.6	3129.9	5.9174	2.2179	3.9199	595.45	0.42631	30.295	0.10086	supercritical
492.26	250.00	91.993	0.010870	2864.5	3136.3	5.9258	2.2113	3.8909	597.00	0.42444	30.355	0.10072	supercritical
493.89	250.00	91.504	0.010928	2869.4	3142.6	5.9340	2.2050	3.8627	598.53	0.42257	30.414	0.10060	supercritical
495.52	250.00	91.024	0.010986	2874.2	3148.9	5.9421	2.1987	3.8353	600.05	0.42070	30.474	0.10049	supercritical
497.14	250.00	90.552	0.011043	2879.0	3155.1	5.9502	2.1927	3.8087	601.56	0.41883	30.534	0.10038	supercritical
498.77	250.00	90.088	0.011100	2883.8	3161.3	5.9583	2.1867	3.7829	603.04	0.41696	30.594	0.10029	supercritical
500.40	250.00	89.632	0.011157	2888.5	3167.4	5.9662	2.1810	3.7578	604.52	0.41509	30.654	0.10020	supercritical
502.03	250.00	89.183	0.011213	2893.2	3173.5	5.9741	2.1753	3.7333	605.98	0.41322	30.714	0.10012	supercritical
503.66	250.00	88.742	0.011269	2897.9	3179.6	5.9819	2.1698	3.7096	607.43	0.41135	30.775	0.10005	supercritical
505.28	250.00	88.308	0.011324	2902.5	3185.6	5.9896	2.1645	3.6865	608.87	0.40949	30.836	0.099991	supercritical
506.91	250.00	87.880	0.011379	2907.1	3191.6	5.9973	2.1592	3.6640	610.29	0.40763	30.897	0.099936	supercritical
508.54	250.00	87.459	0.011434	2911.7	3197.5	6.0049	2.1541	3.6421	611.70	0.40578	30.958	0.099888	supercritical
510.17	250.00	87.045	0.011488	2916.2	3203.4	6.0125	2.1491	3.6207	613.10	0.40392	31.019	0.099847	supercritical
511.80	250.00	86.637	0.011542	2920.7	3209.3	6.0200	2.1443	3.6000	614.48	0.40207	31.081	0.099812	supercritical
513.42	250.00	86.235	0.011596	2925.2	3215.2	6.0274	2.1395	3.5797	615.86	0.40023	31.142	0.099784	supercritical
515.05	250.00	85.839	0.011650	2929.7	3221.0	6.0348	2.1349	3.5600	617.22	0.39839	31.204	0.099763	supercritical
516.68	250.00	85.448	0.011703	2934.2	3226.7	6.0421	2.1303	3.5408	618.57	0.39655	31.266	0.099747	supercritical
518.31	250.00	85.064	0.011756	2938.6	3232.5	6.0494	2.1259	3.5220	619.91	0.39472	31.328	0.099737	supercritical
519.94	250.00	84.684	0.011809	2943.0	3238.2	6.0566	2.1216	3.5038	621.25	0.39289	31.390	0.099734	supercritical
521.57	250.00	84.311	0.011861	2947.4	3243.9	6.0638	2.1174	3.4859	622.57	0.39107	31.452	0.099736	supercritical
523.19	250.00	83.942	0.011913	2951.7	3249.6	6.0709	2.1133	3.4685	623.88	0.38925	31.514	0.099743	supercritical
524.82	250.00	83.578	0.011965	2956.1	3255.2	6.0780	2.1093	3.4516	625.18	0.38744	31.576	0.099755	supercritical
526.45	250.00	83.220	0.012016	2960.4	3260.8	6.0850	2.1053	3.4350	626.47	0.38564	31.638	0.099773	supercritical
528.08	250.00	82.866	0.012068	2964.7	3266.4	6.0919	2.1015	3.4188	627.75	0.38383	31.701	0.099795	supercritical
529.71	250.00	82.517	0.012119	2969.0	3271.9	6.0989	2.0978	3.4030	629.02	0.38204	31.763	0.099823	supercritical
531.33	250.00	82.172	0.012170	2973.2	3277.5	6.1057	2.0941	3.3876	630.28	0.38025	31.826	0.099855	supercritical
532.96	250.00	81.832	0.012220	2977.5	3283.0	6.1126	2.0905	3.3725	631.54	0.37847	31.889	0.099891	supercritical
534.59	250.00	81.496	0.012270	2981.7	3288.4	6.1194	2.0871	3.3578	632.78	0.37669	31.951	0.099932	supercritical
536.22	250.00	81.165	0.012321	2985.9	3293.9	6.1261	2.0837	3.3434	634.02	0.37493	32.014	0.099977	supercritical
537.85	250.00	80.837	0.012370	2990.1	3299.3	6.1328	2.0803	3.3294	635.25	0.37316	32.077	0.10003	supercritical
539.47	250.00	80.514	0.012420	2994.2	3304.7	6.1395	2.0771	3.3156	636.47	0.37141	32.140	0.10008	supercritical
541.10	250.00	80.195	0.012470	2998.4	3310.1	6.1461	2.0739	3.3022	637.68	0.36966	32.203	0.10014	supercritical
542.73	250.00	79.880	0.012519	3002.5	3315.5	6.1527	2.0708	3.2891	638.88	0.36791	32.266	0.10020	supercritical
544.36	250.00	79.568	0.012568	3006.6	3320.8	6.1592	2.0678	3.2762	640.08	0.36618	32.329	0.10026	supercritical
545.99	250.00	79.260	0.012617	3010.7	3326.2	6.1657	2.0649	3.2636	641.26	0.36445	32.392	0.10033	supercritical
547.61	250.00	78.956	0.012665	3014.8	3331.5	6.1722	2.0620	3.2514	642.44	0.36273	32.455	0.10040	supercritical
549.24	250.00	78.655	0.012714	3018.9	3336.8	6.1786	2.0592	3.2393	643.62	0.36101	32.518	0.10048	supercritical
550.87	250.00	78.358	0.012762	3023.0	3342.0	6.1850	2.0564	3.2276	644.78	0.35931	32.581	0.10056	supercritical
552.50	250.00	78.064	0.012810	3027.0	3347.3	6.1914	2.0537	3.2160	645.94	0.35761	32.644	0.10064	supercritical
554.13	250.00	77.774	0.012858	3031.0	3352.5	6.1977	2.0511	3.2048	647.09	0.35591	32.707	0.10073	supercritical
555.76	250.00	77.486	0.012905	3035.1	3357.7	6.2040	2.0486	3.1937	648.24	0.35423	32.771	0.10081	supercritical
557.38	250.00	77.202	0.012953	3039.1	3362.9	6.2103	2.0461	3.1829	649.38	0.35255	32.834	0.10090	supercritical
559.01	250.00	76.922	0.013000	3043.1	3368.1	6.2165	2.0436	3.1723	650.51	0.35088	32.897	0.10100	supercritical
560.64	250.00	76.644	0.013047	3047.0	3373.2	6.2227	2.0413	3.1620	651.63	0.34922	32.960	0.10110	supercritical
562.27	250.00	76.369	0.013094	3051.0	3378.4	6.2288	2.0389	3.1518	652.75	0.34756	33.024	0.10119	supercritical
563.90	250.00	76.097	0.013141	3055.0	3383.5	6.2350	2.0367	3.1419	653.86	0.34592	33.087	0.10130	supercritical
565.52	250.00	75.828	0.013188	3058.9	3388.6	6.2411	2.0345	3.1322	654.97	0.34428	33.150	0.10140	supercritical
567.15	250.00	75.562	0.013234	3062.8	3393.7	6.2471	2.0323	3.1226	656.06	0.34265	33.214	0.10151	supercritical
568.78	250.00	75.298	0.013280	3066.7	3398.8	6.2532	2.0302	3.1133	657.16	0.34102	33.277	0.10162	supercritical
570.41	250.00	75.038	0.013327	3070.7	3403.8	6.2592	2.0281	3.1041	658.24	0.33940	33.340	0.10173	supercritical
572.04	250.00	74.780	0.013373	3074.5	3408.9	6.2651	2.0261	3.0951	659.33	0.33780	33.404	0.10185	supercritical
573.66	250.00	74.524	0.013418	3078.4	3413.9	6.2711	2.0242	3.0863	660.40	0.33619	33.467	0.10196	supercritical
575.29	250.00	74.272	0.013464	3082.3	3418.9	6.2770	2.0223	3.0777	661.47	0.33460	33.530	0.10208	supercritical
576.92	250.00	74.021	0.013510	3086.2	3423.9	6.2829	2.0204	3.0692	662.54	0.33302	33.594	0.10220	supercritical
578.55	250.00	73.774	0.013555	3090.0	3428.9	6.2888	2.0186	3.0609	663.59	0.33144	33.657	0.10232	supercritical
580.18	250.00	73.528	0.013600	3093.9	3433.9	6.2946	2.0168	3.0528	664.65	0.32987	33.720	0.10245	supercritical
581.80	250.00	73.285	0.013645	3097.7	3438.8	6.3004	2.0151	3.0448	665.69	0.32831	33.784	0.10258	supercritical
583.43	250.00	73.045	0.013690	3101.5	3443.8	6.3062	2.0134	3.0370	666.74	0.32675	33.847	0.10271	supercritical
585.06	250.00	72.806	0.013735	3105.4	3448.7	6.3120	2.0117	3.0293	667.77	0.32521	33.910	0.10284	supercritical
586.69	250.00	72.570	0.013780	3109.2	3453.7	6.3177	2.0101	3.0218	668.81	0.32367	33.974	0.10297	supercritical
588.32	250.00	72.336	0.013824	3113.0	3458.6	6.3234	2.0086	3.0144	669.83	0.32214	34.037	0.10310	supercritical
589.94	250.00	72.105	0.013869	3116.8	3463.5	6.3291	2.0071	3.0071	670.86	0.32061	34.100	0.10324	supercritical
591.57	250.00	71.875	0.013913	3120.5	3468.4	6.3347	2.0056	3.0000	671.87	0.31910	34.164	0.10338	supercritical
593.20	250.00	71.648	0.013957	3124.3	3473.2	6.3404	2.0041	2.9931	672.89	0.31759	34.227	0.10352	supercritical
594.83	250.00	71.423	0.014001	3128.1	3478.1	6.3460	2.0027	2.9862	673.89	0.31609	34.290	0.10366	supercritical
596.46	250.00	71.199	0.014045	3131.8	3483.0	6.3516	2.0013	2.9795	674.90	0.31460	34.353	0.10380	supercritical
598.09	250.00	70.978	0.014089	3135.6	3487.8	6.3571	2.0000	2.9729	675.90	0.31311	34.417	0.10394	supercritical
599.71	250.00	70.759	0.014133	3139.3	3492.7	6.3627	1.9987	2.9664	676.89	0.31164	34.480	0.10409	supercritical
601.34	250.00	70.541	0.014176	3143.1	3497.5	6.3682	1.9974	2.9601	677.88	0.31017	34.543	0.10423	supercritical
602.97	250.00	70.326	0.014220	3146.8	3502.3	6.3737	1.9962	2.9538	678.86	0.30871	34.606	0.10438	supercritical
604.60	250.00	70.112	0.014263	3150.5	3507.1	6.3792	1.9950	2.9477	679.84	0.30725	34.669	0.10453	supercritical
606.23	250.00	69.901	0.014306	3154.2	3511.9	6.3846	1.9939	2.9417	680.82	0.30581	34.732	0.10468	supercritical
607.85	250.00	69.691	0.014349	3157.9	3516.7	6.3901	1.9927	2.9358	681.79	0.30437	34.796	0.10483	supercritical
609.48	250.00	69.483	0.014392	3161.6	3521.4	6.3955	1.9916	2.9300	682.76	0.30294	34.859	0.10499	supercritical
611.11	250.00	69.276	0.014435	3165.3	3526.2	6.4009	1.9906	2.9243	683.72	0.30152	34.922	0.10514	supercritical
612.74	250.00	69.072	0.014478	3169.0	3531.0	6.4063	1.9895	2.9187	684.68	0.30010	34.985	0.10530	supercritical
614.37	250.00	68.869	0.014520	3172.7	3535.7	6.4116	1.9885	2.9132	685.64	0.29869	35.048	0.10545	supercritical
615.99	250.00	68.668	0.014563	3176.4	3540.5	6.4170	1.9875	2.9078	686.59	0.29729	35.111	0.10561	supercritical
617.62	250.00	68.468	0.014605	3180.1	3545.2	6.4223	1.9866	2.9025	687.54	0.29590	35.174	0.10577	supercritical
619.25	250.00	68.270	0.014648	3183.7	3549.9	6.4276	1.9856	2.8973	688.48	0.29452	35.237	0.10593	supercritical
620.88	250.00	68.074	0.014690	3187.4	3554.6	6.4328	1.9848	2.8922	689.42	0.29314	35.300	0.10609	supercritical
622.51	250.00	67.879	0.014732	3191.0	3559.3	6.4381	1.9839	2.8872	690.36	0.29177	35.363	0.10625	supercritical
624.13	250.00	67.686	0.014774	3194.7	3564.0	6.4433	1.9830	2.8823	691.29	0.29041	35.426	0.10641	supercritical
625.76	250.00	67.494	0.014816	3198.3	3568.7	6.4486	1.9822	2.8774	692.22	0.28905	35.488	0.10657	supercritical
627.39	250.00	67.304	0.014858	3201.9	3573.4	6.4538	1.9814	2.8727	693.14	0.28770	35.551	0.10674	supercritical
629.02	250.00	67.116	0.014900	3205.6	3578.1	6.4589	1.9807	2.8680	694.06	0.28636	35.614	0.10690	supercritical
630.65	250.00	66.928	0.014941	3209.2	3582.7	6.4641	1.9799	2.8634	694.98	0.28503	35.677	0.10707	supercritical
632.28	250.00	66.743	0.014983	3212.8	3587.4	6.4693	1.9792	2.8589	695.89	0.28370	35.740	0.10724	supercritical
633.90	250.00	66.559	0.015024	3216.4	3592.0	6.4744	1.9785	2.8545	696.81	0.28238	35.802	0.10740	supercritical
635.53	250.00	66.376	0.015066	3220.0	3596.7	6.4795	1.9779	2.8501	697.71	0.28107	35.865	0.10757	supercritical
637.16	250.00	66.194	0.015107	3223.6	3601.3	6.4846	1.9772	2.8458	698.62	0.27976	35.928	0.10774	supercritical
638.79	250.00	66.014	0.015148	3227.2	3605.9	6.4897	1.9766	2.8416	699.52	0.27847	35.990	0.10791	supercritical
640.42	250.00	65.835	0.015189	3230.8	3610.6	6.4948	1.9760	2.8375	700.41	0.27717	36.053	0.10808	supercritical
642.04	250.00	65.658	0.015230	3234.4	3615.2	6.4998	1.9754	2.8334	701.31	0.27589	36.115	0.10825	supercritical
643.67	250.00	65.482	0.015271	3238.0	3619.8	6.5048	1.9749	2.8294	702.20	0.27461	36.178	0.10842	supercritical
645.30	250.00	65.307	0.015312	3241.6	3624.4	6.5099	1.9743	2.8255	703.08	0.27334	36.240	0.10859	supercritical
646.93	250.00	65.134	0.015353	3245.2	3629.0	6.5149	1.9738	2.8216	703.97	0.27208	36.303	0.10877	supercritical
648.56	250.00	64.961	0.015394	3248.7	3633.6	6.5198	1.9733	2.8178	704.85	0.27083	36.365	0.10894	supercritical
650.18	250.00	64.790	0.015434	3252.3	3638.2	6.5248	1.9728	2.8141	705.73	0.26958	36.428	0.10911	supercritical
651.81	250.00	64.620	0.015475	3255.9	3642.8	6.5298	1.9724	2.8104	706.60	0.26833	36.490	0.10929	supercritical
653.44	250.00	64.452	0.015515	3259.4	3647.3	6.5347	1.9720	2.8068	707.47	0.26710	36.552	0.10946	supercritical
655.07	250.00	64.285	0.015556	3263.0	3651.9	6.5396	1.9716	2.8033	708.34	0.26587	36.615	0.10964	supercritical
656.70	250.00	64.118	0.015596	3266.5	3656.5	6.5445	1.9712	2.7998	709.21	0.26465	36.677	0.10981	supercritical
658.32	250.00	63.953	0.015636	3270.1	3661.0	6.5494	1.9708	2.7964	710.07	0.26343	36.739	0.10999	supercritical
659.95	250.00	63.789	0.015677	3273.6	3665.6	6.5543	1.9704	2.7930	710.93	0.26223	36.801	0.11017	supercritical
661.58	250.00	63.627	0.015717	3277.2	3670.1	6.5592	1.9701	2.7897	711.79	0.26102	36.864	0.11034	supercritical
663.21	250.00	63.465	0.015757	3280.7	3674.6	6.5640	1.9698	2.7865	712.64	0.25983	36.926	0.11052	supercritical
664.84	250.00	63.305	0.015797	3284.3	3679.2	6.5689	1.9695	2.7833	713.49	0.25864	36.988	0.11070	supercritical
666.46	250.00	63.145	0.015837	3287.8	3683.7	6.5737	1.9692	2.7801	714.34	0.25746	37.050	0.11088	supercritical
668.09	250.00	62.987	0.015876	3291.3	3688.2	6.5785	1.9689	2.7770	715.19	0.25628	37.112	0.11106	supercritical
669.72	250.00	62.830	0.015916	3294.8	3692.7	6.5833	1.9686	2.7740	716.03	0.25511	37.174	0.11123	supercritical
671.35	250.00	62.673	0.015956	3298.4	3697.3	6.5881	1.9684	2.7710	716.87	0.25395	37.236	0.11141	supercritical
672.98	250.00	62.518	0.015995	3301.9	3701.8	6.5928	1.9682	2.7681	717.71	0.25279	37.298	0.11159	supercritical
674.61	250.00	62.364	0.016035	3305.4	3706.3	6.5976	1.9680	2.7652	718.54	0.25164	37.360	0.11177	supercritical
676.23	250.00	62.211	0.016074	3308.9	3710.8	6.6023	1.9678	2.7624	719.37	0.25050	37.421	0.11195	supercritical
677.86	250.00	62.059	0.016114	3312.4	3715.3	6.6071	1.9676	2.7596	720.20	0.24936	37.483	0.11214	supercritical
679.49	250.00	61.908	0.016153	3315.9	3719.8	6.6118	1.9675	2.7568	721.03	0.24823	37.545	0.11232	supercritical
681.12	250.00	61.758	0.016192	3319.4	3724.2	6.6165	1.9673	2.7541	721.86	0.24711	37.607	0.11250	supercritical
682.75	250.00	61.608	0.016232	3322.9	3728.7	6.6212	1.9672	2.7515	722.68	0.24599	37.669	0.11268	supercritical
684.37	250.00	61.460	0.016271	3326.4	3733.2	6.6259	1.9671	2.7489	723.50	0.24487	37.730	0.11286	supercritical
686.00	250.00	61.313	0.016310	3329.9	3737.7	6.6305	1.9670	2.7463	724.31	0.24377	37.792	0.11304	supercritical
687.63	250.00	61.167	0.016349	3333.4	3742.1	6.6352	1.9669	2.7438	725.13	0.24267	37.853	0.11323	supercritical
689.26	250.00	61.021	0.016388	3336.9	3746.6	6.6398	1.9668	2.7413	725.94	0.24157	37.915	0.11341	supercritical
690.89	250.00	60.877	0.016427	3340.4	3751.1	6.6445	1.9668	2.7389	726.75	0.24048	37.976	0.11359	supercritical
692.51	250.00	60.733	0.016465	3343.9	3755.5	6.6491	1.9667	2.7365	727.56	0.23940	38.038	0.11377	supercritical
694.14	250.00	60.591	0.016504	3347.4	3760.0	6.6537	1.9667	2.7342	728.36	0.23832	38.099	0.11396	supercritical
695.77	250.00	60.449	0.016543	3350.9	3764.4	6.6583	1.9667	2.7319	729.16	0.23725	38.161	0.11414	supercritical
697.40	250.00	60.308	0.016582	3354.3	3768.9	6.6629	1.9666	2.7296	729.96	0.23619	38.222	0.11432	supercritical
699.03	250.00	60.168	0.016620	3357.8	3773.3	6.6675	1.9667	2.7274	730.76	0.23513	38.283	0.11451	supercritical
