Temperature (C)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
79.167	0.30000	0.18560	5.3878	2482.8	2644.4	7.8246	1.4743	1.9598	462.13	8.7640	11.581	0.022689	vapor
80.208	0.30000	0.18504	5.4043	2484.3	2646.4	7.8304	1.4731	1.9581	462.84	8.6200	11.617	0.022764	vapor
81.250	0.30000	0.18448	5.4207	2485.9	2648.5	7.8362	1.4721	1.9566	463.55	8.4803	11.654	0.022839	vapor
82.292	0.30000	0.18392	5.4371	2487.4	2650.5	7.8419	1.4711	1.9551	464.25	8.3447	11.691	0.022914	vapor
83.333	0.30000	0.18337	5.4535	2488.9	2652.5	7.8476	1.4701	1.9537	464.95	8.2128	11.728	0.022989	vapor
84.375	0.30000	0.18282	5.4699	2490.5	2654.6	7.8533	1.4693	1.9524	465.65	8.0844	11.765	0.023065	vapor
85.417	0.30000	0.18227	5.4863	2492.0	2656.6	7.8590	1.4684	1.9511	466.35	7.9594	11.802	0.023142	vapor
86.458	0.30000	0.18173	5.5027	2493.6	2658.6	7.8647	1.4677	1.9500	467.05	7.8376	11.839	0.023218	vapor
87.500	0.30000	0.18119	5.5191	2495.1	2660.7	7.8703	1.4670	1.9488	467.74	7.7188	11.876	0.023295	vapor
88.542	0.30000	0.18065	5.5354	2496.6	2662.7	7.8759	1.4663	1.9478	468.43	7.6028	11.913	0.023372	vapor
89.583	0.30000	0.18012	5.5518	2498.2	2664.7	7.8815	1.4657	1.9468	469.12	7.4897	11.951	0.023450	vapor
90.625	0.30000	0.17959	5.5682	2499.7	2666.8	7.8871	1.4651	1.9458	469.81	7.3791	11.988	0.023527	vapor
91.667	0.30000	0.17907	5.5845	2501.3	2668.8	7.8927	1.4645	1.9449	470.49	7.2711	12.026	0.023605	vapor
92.708	0.30000	0.17854	5.6009	2502.8	2670.8	7.8982	1.4640	1.9440	471.18	7.1655	12.063	0.023684	vapor
93.750	0.30000	0.17802	5.6172	2504.3	2672.8	7.9037	1.4635	1.9432	471.86	7.0623	12.101	0.023762	vapor
94.792	0.30000	0.17751	5.6335	2505.9	2674.9	7.9092	1.4631	1.9424	472.54	6.9613	12.139	0.023841	vapor
95.833	0.30000	0.17700	5.6499	2507.4	2676.9	7.9147	1.4627	1.9417	473.22	6.8625	12.176	0.023920	vapor
96.875	0.30000	0.17649	5.6662	2508.9	2678.9	7.9202	1.4623	1.9410	473.89	6.7658	12.214	0.024000	vapor
97.917	0.30000	0.17598	5.6825	2510.5	2680.9	7.9257	1.4619	1.9403	474.57	6.6711	12.252	0.024080	vapor
98.958	0.30000	0.17548	5.6988	2512.0	2682.9	7.9311	1.4616	1.9397	475.24	6.5785	12.290	0.024160	vapor
100.00	0.30000	0.17497	5.7151	2513.5	2685.0	7.9365	1.4613	1.9390	475.91	6.4877	12.328	0.024240	vapor
101.04	0.30000	0.17448	5.7314	2515.0	2687.0	7.9419	1.4610	1.9385	476.58	6.3988	12.366	0.024321	vapor
102.08	0.30000	0.17398	5.7477	2516.6	2689.0	7.9473	1.4607	1.9379	477.25	6.3117	12.404	0.024402	vapor
103.13	0.30000	0.17349	5.7640	2518.1	2691.0	7.9527	1.4605	1.9374	477.92	6.2264	12.443	0.024483	vapor
104.17	0.30000	0.17300	5.7803	2519.6	2693.0	7.9580	1.4602	1.9369	478.58	6.1428	12.481	0.024564	vapor
105.21	0.30000	0.17252	5.7966	2521.2	2695.1	7.9634	1.4600	1.9365	479.24	6.0608	12.519	0.024646	vapor
106.25	0.30000	0.17203	5.8129	2522.7	2697.1	7.9687	1.4599	1.9360	479.91	5.9804	12.558	0.024728	vapor
107.29	0.30000	0.17155	5.8291	2524.2	2699.1	7.9740	1.4597	1.9356	480.57	5.9016	12.596	0.024810	vapor
108.33	0.30000	0.17107	5.8454	2525.7	2701.1	7.9793	1.4596	1.9352	481.23	5.8244	12.635	0.024893	vapor
109.38	0.30000	0.17060	5.8617	2527.3	2703.1	7.9846	1.4594	1.9349	481.88	5.7486	12.673	0.024976	vapor
110.42	0.30000	0.17013	5.8779	2528.8	2705.1	7.9898	1.4593	1.9345	482.54	5.6743	12.712	0.025059	vapor
111.46	0.30000	0.16966	5.8942	2530.3	2707.2	7.9951	1.4592	1.9342	483.19	5.6014	12.750	0.025142	vapor
112.50	0.30000	0.16919	5.9105	2531.9	2709.2	8.0003	1.4592	1.9339	483.85	5.5299	12.789	0.025226	vapor
113.54	0.30000	0.16873	5.9267	2533.4	2711.2	8.0055	1.4591	1.9336	484.50	5.4598	12.828	0.025309	vapor
114.58	0.30000	0.16827	5.9430	2534.9	2713.2	8.0107	1.4590	1.9334	485.15	5.3909	12.867	0.025393	vapor
115.63	0.30000	0.16781	5.9592	2536.4	2715.2	8.0159	1.4590	1.9331	485.80	5.3234	12.906	0.025478	vapor
116.67	0.30000	0.16735	5.9754	2538.0	2717.2	8.0211	1.4590	1.9329	486.45	5.2571	12.945	0.025562	vapor
117.71	0.30000	0.16690	5.9917	2539.5	2719.2	8.0262	1.4590	1.9327	487.10	5.1920	12.984	0.025647	vapor
118.75	0.30000	0.16645	6.0079	2541.0	2721.3	8.0314	1.4590	1.9325	487.74	5.1281	13.023	0.025732	vapor
119.79	0.30000	0.16600	6.0241	2542.5	2723.3	8.0365	1.4590	1.9324	488.39	5.0654	13.062	0.025817	vapor
120.83	0.30000	0.16555	6.0404	2544.1	2725.3	8.0416	1.4591	1.9322	489.03	5.0038	13.101	0.025903	vapor
121.88	0.30000	0.16511	6.0566	2545.6	2727.3	8.0467	1.4591	1.9321	489.67	4.9434	13.141	0.025989	vapor
122.92	0.30000	0.16467	6.0728	2547.1	2729.3	8.0518	1.4592	1.9320	490.31	4.8840	13.180	0.026075	vapor
123.96	0.30000	0.16423	6.0890	2548.6	2731.3	8.0569	1.4593	1.9319	490.95	4.8257	13.219	0.026161	vapor
125.00	0.30000	0.16379	6.1053	2550.2	2733.3	8.0620	1.4594	1.9318	491.59	4.7684	13.259	0.026247	vapor
126.04	0.30000	0.16336	6.1215	2551.7	2735.3	8.0670	1.4595	1.9318	492.23	4.7121	13.298	0.026334	vapor
127.08	0.30000	0.16293	6.1377	2553.2	2737.4	8.0720	1.4596	1.9317	492.86	4.6568	13.338	0.026421	vapor
128.13	0.30000	0.16250	6.1539	2554.7	2739.4	8.0771	1.4597	1.9317	493.50	4.6025	13.377	0.026508	vapor
129.17	0.30000	0.16207	6.1701	2556.3	2741.4	8.0821	1.4598	1.9317	494.13	4.5492	13.417	0.026596	vapor
130.21	0.30000	0.16165	6.1863	2557.8	2743.4	8.0871	1.4600	1.9316	494.76	4.4968	13.456	0.026683	vapor
131.25	0.30000	0.16123	6.2025	2559.3	2745.4	8.0920	1.4601	1.9317	495.39	4.4452	13.496	0.026771	vapor
132.29	0.30000	0.16081	6.2187	2560.9	2747.4	8.0970	1.4603	1.9317	496.02	4.3946	13.536	0.026859	vapor
133.33	0.30000	0.16039	6.2349	2562.4	2749.4	8.1020	1.4605	1.9317	496.65	4.3448	13.575	0.026948	vapor
134.38	0.30000	0.15997	6.2511	2563.9	2751.4	8.1069	1.4607	1.9317	497.28	4.2959	13.615	0.027036	vapor
135.42	0.30000	0.15956	6.2673	2565.4	2753.5	8.1118	1.4609	1.9318	497.90	4.2478	13.655	0.027125	vapor
136.46	0.30000	0.15915	6.2834	2567.0	2755.5	8.1168	1.4611	1.9319	498.53	4.2005	13.695	0.027214	vapor
137.50	0.30000	0.15874	6.2996	2568.5	2757.5	8.1217	1.4613	1.9319	499.15	4.1540	13.735	0.027303	vapor
138.54	0.30000	0.15833	6.3158	2570.0	2759.5	8.1266	1.4615	1.9320	499.78	4.1083	13.775	0.027392	vapor
139.58	0.30000	0.15793	6.3320	2571.5	2761.5	8.1315	1.4617	1.9321	500.40	4.0633	13.815	0.027482	vapor
140.63	0.30000	0.15753	6.3482	2573.1	2763.5	8.1363	1.4619	1.9322	501.02	4.0191	13.855	0.027572	vapor
141.67	0.30000	0.15713	6.3643	2574.6	2765.5	8.1412	1.4622	1.9324	501.64	3.9756	13.895	0.027662	vapor
142.71	0.30000	0.15673	6.3805	2576.1	2767.5	8.1460	1.4624	1.9325	502.26	3.9328	13.936	0.027752	vapor
143.75	0.30000	0.15633	6.3967	2577.7	2769.6	8.1509	1.4627	1.9326	502.88	3.8907	13.976	0.027842	vapor
144.79	0.30000	0.15594	6.4129	2579.2	2771.6	8.1557	1.4630	1.9328	503.49	3.8493	14.016	0.027933	vapor
145.83	0.30000	0.15554	6.4290	2580.7	2773.6	8.1605	1.4632	1.9330	504.11	3.8086	14.056	0.028024	vapor
146.88	0.30000	0.15515	6.4452	2582.2	2775.6	8.1653	1.4635	1.9331	504.72	3.7685	14.097	0.028115	vapor
147.92	0.30000	0.15477	6.4614	2583.8	2777.6	8.1701	1.4638	1.9333	505.34	3.7291	14.137	0.028206	vapor
148.96	0.30000	0.15438	6.4775	2585.3	2779.6	8.1749	1.4641	1.9335	505.95	3.6902	14.177	0.028298	vapor
150.00	0.30000	0.15400	6.4937	2586.8	2781.6	8.1796	1.4644	1.9337	506.56	3.6520	14.218	0.028390	vapor
151.04	0.30000	0.15361	6.5098	2588.4	2783.6	8.1844	1.4647	1.9339	507.17	3.6144	14.258	0.028481	vapor
152.08	0.30000	0.15323	6.5260	2589.9	2785.7	8.1891	1.4650	1.9341	507.78	3.5774	14.299	0.028574	vapor
153.13	0.30000	0.15285	6.5421	2591.4	2787.7	8.1939	1.4653	1.9343	508.39	3.5410	14.339	0.028666	vapor
154.17	0.30000	0.15248	6.5583	2592.9	2789.7	8.1986	1.4657	1.9345	508.99	3.5051	14.380	0.028758	vapor
155.21	0.30000	0.15210	6.5745	2594.5	2791.7	8.2033	1.4660	1.9348	509.60	3.4698	14.421	0.028851	vapor
156.25	0.30000	0.15173	6.5906	2596.0	2793.7	8.2080	1.4663	1.9350	510.21	3.4350	14.461	0.028944	vapor
157.29	0.30000	0.15136	6.6068	2597.5	2795.7	8.2127	1.4667	1.9353	510.81	3.4008	14.502	0.029037	vapor
158.33	0.30000	0.15099	6.6229	2599.1	2797.8	8.2174	1.4670	1.9355	511.41	3.3670	14.543	0.029130	vapor
159.38	0.30000	0.15062	6.6390	2600.6	2799.8	8.2220	1.4674	1.9358	512.02	3.3338	14.584	0.029224	vapor
160.42	0.30000	0.15026	6.6552	2602.1	2801.8	8.2267	1.4677	1.9361	512.62	3.3011	14.625	0.029317	vapor
161.46	0.30000	0.14990	6.6713	2603.7	2803.8	8.2313	1.4681	1.9364	513.22	3.2689	14.665	0.029411	vapor
162.50	0.30000	0.14953	6.6875	2605.2	2805.8	8.2360	1.4685	1.9366	513.82	3.2371	14.706	0.029505	vapor
163.54	0.30000	0.14917	6.7036	2606.7	2807.8	8.2406	1.4688	1.9369	514.42	3.2059	14.747	0.029599	vapor
164.58	0.30000	0.14882	6.7197	2608.3	2809.9	8.2452	1.4692	1.9372	515.01	3.1751	14.788	0.029694	vapor
165.63	0.30000	0.14846	6.7359	2609.8	2811.9	8.2498	1.4696	1.9375	515.61	3.1447	14.829	0.029788	vapor
166.67	0.30000	0.14810	6.7520	2611.3	2813.9	8.2544	1.4700	1.9378	516.21	3.1148	14.870	0.029883	vapor
167.71	0.30000	0.14775	6.7682	2612.9	2815.9	8.2590	1.4704	1.9382	516.80	3.0853	14.911	0.029978	vapor
168.75	0.30000	0.14740	6.7843	2614.4	2817.9	8.2636	1.4708	1.9385	517.40	3.0563	14.952	0.030073	vapor
169.79	0.30000	0.14705	6.8004	2615.9	2820.0	8.2681	1.4712	1.9388	517.99	3.0276	14.994	0.030169	vapor
170.83	0.30000	0.14670	6.8165	2617.5	2822.0	8.2727	1.4716	1.9391	518.58	2.9994	15.035	0.030264	vapor
171.88	0.30000	0.14636	6.8327	2619.0	2824.0	8.2772	1.4720	1.9395	519.17	2.9716	15.076	0.030360	vapor
172.92	0.30000	0.14601	6.8488	2620.5	2826.0	8.2818	1.4724	1.9398	519.76	2.9442	15.117	0.030456	vapor
173.96	0.30000	0.14567	6.8649	2622.1	2828.0	8.2863	1.4728	1.9402	520.35	2.9172	15.158	0.030552	vapor
175.00	0.30000	0.14533	6.8811	2623.6	2830.1	8.2908	1.4733	1.9405	520.94	2.8905	15.200	0.030648	vapor
176.04	0.30000	0.14499	6.8972	2625.2	2832.1	8.2953	1.4737	1.9409	521.53	2.8642	15.241	0.030744	vapor
177.08	0.30000	0.14465	6.9133	2626.7	2834.1	8.2998	1.4741	1.9413	522.12	2.8383	15.282	0.030841	vapor
178.13	0.30000	0.14431	6.9294	2628.2	2836.1	8.3043	1.4746	1.9416	522.70	2.8128	15.324	0.030938	vapor
179.17	0.30000	0.14398	6.9455	2629.8	2838.1	8.3088	1.4750	1.9420	523.29	2.7876	15.365	0.031035	vapor
180.21	0.30000	0.14364	6.9617	2631.3	2840.2	8.3132	1.4754	1.9424	523.87	2.7627	15.406	0.031132	vapor
181.25	0.30000	0.14331	6.9778	2632.9	2842.2	8.3177	1.4759	1.9428	524.45	2.7382	15.448	0.031229	vapor
182.29	0.30000	0.14298	6.9939	2634.4	2844.2	8.3221	1.4763	1.9432	525.04	2.7140	15.489	0.031327	vapor
183.33	0.30000	0.14265	7.0100	2635.9	2846.2	8.3266	1.4768	1.9435	525.62	2.6902	15.531	0.031424	vapor
184.38	0.30000	0.14233	7.0261	2637.5	2848.3	8.3310	1.4772	1.9439	526.20	2.6666	15.573	0.031522	vapor
185.42	0.30000	0.14200	7.0422	2639.0	2850.3	8.3354	1.4777	1.9443	526.78	2.6434	15.614	0.031620	vapor
186.46	0.30000	0.14168	7.0584	2640.6	2852.3	8.3398	1.4782	1.9447	527.36	2.6205	15.656	0.031718	vapor
187.50	0.30000	0.14135	7.0745	2642.1	2854.3	8.3442	1.4786	1.9452	527.94	2.5979	15.697	0.031817	vapor
188.54	0.30000	0.14103	7.0906	2643.6	2856.4	8.3486	1.4791	1.9456	528.51	2.5756	15.739	0.031915	vapor
189.58	0.30000	0.14071	7.1067	2645.2	2858.4	8.3530	1.4796	1.9460	529.09	2.5536	15.781	0.032014	vapor
190.63	0.30000	0.14039	7.1228	2646.7	2860.4	8.3574	1.4800	1.9464	529.67	2.5319	15.822	0.032113	vapor
191.67	0.30000	0.14008	7.1389	2648.3	2862.4	8.3618	1.4805	1.9468	530.24	2.5105	15.864	0.032212	vapor
192.71	0.30000	0.13976	7.1550	2649.8	2864.5	8.3661	1.4810	1.9473	530.82	2.4894	15.906	0.032311	vapor
193.75	0.30000	0.13945	7.1711	2651.4	2866.5	8.3705	1.4815	1.9477	531.39	2.4685	15.948	0.032410	vapor
194.79	0.30000	0.13914	7.1872	2652.9	2868.5	8.3748	1.4820	1.9481	531.96	2.4479	15.989	0.032510	vapor
195.83	0.30000	0.13882	7.2033	2654.5	2870.6	8.3792	1.4825	1.9486	532.53	2.4275	16.031	0.032609	vapor
196.88	0.30000	0.13851	7.2194	2656.0	2872.6	8.3835	1.4830	1.9490	533.10	2.4075	16.073	0.032709	vapor
197.92	0.30000	0.13821	7.2355	2657.6	2874.6	8.3878	1.4834	1.9495	533.68	2.3876	16.115	0.032809	vapor
198.96	0.30000	0.13790	7.2516	2659.1	2876.7	8.3921	1.4839	1.9499	534.24	2.3681	16.157	0.032909	vapor
200.00	0.30000	0.13759	7.2677	2660.7	2878.7	8.3964	1.4844	1.9504	534.81	2.3487	16.199	0.033010	vapor
201.04	0.30000	0.13729	7.2838	2662.2	2880.7	8.4007	1.4849	1.9508	535.38	2.3296	16.241	0.033110	vapor
202.08	0.30000	0.13699	7.2999	2663.8	2882.7	8.4050	1.4854	1.9513	535.95	2.3108	16.283	0.033211	vapor
203.13	0.30000	0.13669	7.3160	2665.3	2884.8	8.4092	1.4860	1.9517	536.51	2.2922	16.325	0.033312	vapor
204.17	0.30000	0.13639	7.3321	2666.9	2886.8	8.4135	1.4865	1.9522	537.08	2.2738	16.367	0.033413	vapor
205.21	0.30000	0.13609	7.3482	2668.4	2888.8	8.4178	1.4870	1.9527	537.64	2.2556	16.409	0.033514	vapor
206.25	0.30000	0.13579	7.3643	2670.0	2890.9	8.4220	1.4875	1.9531	538.21	2.2377	16.451	0.033615	vapor
207.29	0.30000	0.13549	7.3804	2671.5	2892.9	8.4262	1.4880	1.9536	538.77	2.2200	16.493	0.033716	vapor
208.33	0.30000	0.13520	7.3965	2673.1	2895.0	8.4305	1.4885	1.9541	539.33	2.2025	16.535	0.033818	vapor
209.38	0.30000	0.13490	7.4126	2674.6	2897.0	8.4347	1.4890	1.9546	539.90	2.1852	16.577	0.033920	vapor
210.42	0.30000	0.13461	7.4287	2676.2	2899.0	8.4389	1.4896	1.9551	540.46	2.1681	16.619	0.034022	vapor
211.46	0.30000	0.13432	7.4448	2677.7	2901.1	8.4431	1.4901	1.9555	541.02	2.1513	16.661	0.034124	vapor
212.50	0.30000	0.13403	7.4609	2679.3	2903.1	8.4473	1.4906	1.9560	541.58	2.1346	16.704	0.034226	vapor
213.54	0.30000	0.13374	7.4770	2680.8	2905.1	8.4515	1.4911	1.9565	542.14	2.1181	16.746	0.034328	vapor
214.58	0.30000	0.13346	7.4931	2682.4	2907.2	8.4557	1.4917	1.9570	542.69	2.1018	16.788	0.034431	vapor
215.63	0.30000	0.13317	7.5092	2683.9	2909.2	8.4599	1.4922	1.9575	543.25	2.0858	16.830	0.034533	vapor
216.67	0.30000	0.13289	7.5253	2685.5	2911.3	8.4640	1.4927	1.9580	543.81	2.0699	16.873	0.034636	vapor
217.71	0.30000	0.13260	7.5414	2687.1	2913.3	8.4682	1.4933	1.9585	544.36	2.0542	16.915	0.034739	vapor
218.75	0.30000	0.13232	7.5574	2688.6	2915.3	8.4724	1.4938	1.9590	544.92	2.0386	16.957	0.034842	vapor
219.79	0.30000	0.13204	7.5735	2690.2	2917.4	8.4765	1.4944	1.9595	545.47	2.0233	16.999	0.034945	vapor
220.83	0.30000	0.13176	7.5896	2691.7	2919.4	8.4806	1.4949	1.9600	546.03	2.0081	17.042	0.035049	vapor
221.88	0.30000	0.13148	7.6057	2693.3	2921.5	8.4848	1.4954	1.9605	546.58	1.9931	17.084	0.035152	vapor
222.92	0.30000	0.13120	7.6218	2694.8	2923.5	8.4889	1.4960	1.9610	547.13	1.9783	17.126	0.035256	vapor
223.96	0.30000	0.13093	7.6379	2696.4	2925.5	8.4930	1.4965	1.9616	547.68	1.9636	17.169	0.035360	vapor
225.00	0.30000	0.13065	7.6540	2698.0	2927.6	8.4971	1.4971	1.9621	548.23	1.9492	17.211	0.035464	vapor
226.04	0.30000	0.13038	7.6701	2699.5	2929.6	8.5012	1.4976	1.9626	548.78	1.9348	17.254	0.035568	vapor
227.08	0.30000	0.13010	7.6861	2701.1	2931.7	8.5053	1.4982	1.9631	549.33	1.9207	17.296	0.035672	vapor
228.13	0.30000	0.12983	7.7022	2702.7	2933.7	8.5094	1.4987	1.9636	549.88	1.9067	17.339	0.035777	vapor
229.17	0.30000	0.12956	7.7183	2704.2	2935.8	8.5135	1.4993	1.9642	550.43	1.8928	17.381	0.035882	vapor
230.21	0.30000	0.12929	7.7344	2705.8	2937.8	8.5175	1.4999	1.9647	550.98	1.8791	17.424	0.035986	vapor
231.25	0.30000	0.12902	7.7505	2707.3	2939.9	8.5216	1.5004	1.9652	551.52	1.8656	17.466	0.036091	vapor
232.29	0.30000	0.12876	7.7665	2708.9	2941.9	8.5256	1.5010	1.9657	552.07	1.8522	17.509	0.036196	vapor
233.33	0.30000	0.12849	7.7826	2710.5	2944.0	8.5297	1.5015	1.9663	552.62	1.8390	17.551	0.036301	vapor
234.38	0.30000	0.12823	7.7987	2712.0	2946.0	8.5337	1.5021	1.9668	553.16	1.8259	17.594	0.036407	vapor
235.42	0.30000	0.12796	7.8148	2713.6	2948.1	8.5378	1.5027	1.9673	553.70	1.8129	17.636	0.036512	vapor
236.46	0.30000	0.12770	7.8309	2715.2	2950.1	8.5418	1.5032	1.9679	554.25	1.8001	17.679	0.036618	vapor
237.50	0.30000	0.12744	7.8469	2716.7	2952.2	8.5458	1.5038	1.9684	554.79	1.7874	17.721	0.036723	vapor
