Temperature (C)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
25.000	201.00	1005.9	0.00099415	103.31	123.29	0.36184	4.0738	4.1274	1530.1	-0.022083	886.40	0.61629	liquid
25.000	202.00	1005.9	0.00099411	103.30	123.38	0.36182	4.0735	4.1272	1530.3	-0.022083	886.38	0.61634	liquid
25.000	203.00	1006.0	0.00099407	103.29	123.47	0.36179	4.0732	4.1269	1530.5	-0.022083	886.37	0.61639	liquid
25.000	204.00	1006.0	0.00099402	103.29	123.57	0.36176	4.0729	4.1267	1530.6	-0.022082	886.36	0.61643	liquid
25.000	205.00	1006.1	0.00099398	103.28	123.66	0.36173	4.0726	4.1264	1530.8	-0.022082	886.34	0.61648	liquid
25.000	206.00	1006.1	0.00099394	103.27	123.75	0.36171	4.0723	4.1262	1531.0	-0.022082	886.33	0.61652	liquid
25.000	207.00	1006.1	0.00099389	103.27	123.84	0.36168	4.0720	4.1259	1531.1	-0.022081	886.32	0.61657	liquid
25.000	208.00	1006.2	0.00099385	103.26	123.93	0.36165	4.0717	4.1257	1531.3	-0.022081	886.30	0.61661	liquid
25.000	209.00	1006.2	0.00099381	103.25	124.02	0.36162	4.0714	4.1254	1531.5	-0.022081	886.29	0.61666	liquid
25.000	210.00	1006.3	0.00099377	103.24	124.11	0.36159	4.0711	4.1252	1531.6	-0.022080	886.28	0.61670	liquid
25.000	211.00	1006.3	0.00099372	103.24	124.20	0.36157	4.0708	4.1249	1531.8	-0.022080	886.27	0.61675	liquid
25.000	212.00	1006.4	0.00099368	103.23	124.29	0.36154	4.0705	4.1247	1532.0	-0.022079	886.25	0.61680	liquid
25.000	213.00	1006.4	0.00099364	103.22	124.39	0.36151	4.0702	4.1244	1532.1	-0.022079	886.24	0.61684	liquid
25.000	214.00	1006.4	0.00099360	103.21	124.48	0.36148	4.0699	4.1242	1532.3	-0.022079	886.23	0.61689	liquid
25.000	215.00	1006.5	0.00099355	103.21	124.57	0.36145	4.0696	4.1239	1532.5	-0.022078	886.21	0.61693	liquid
25.000	216.00	1006.5	0.00099351	103.20	124.66	0.36143	4.0693	4.1237	1532.6	-0.022078	886.20	0.61698	liquid
25.000	217.00	1006.6	0.00099347	103.19	124.75	0.36140	4.0690	4.1234	1532.8	-0.022078	886.19	0.61702	liquid
25.000	218.00	1006.6	0.00099343	103.18	124.84	0.36137	4.0687	4.1232	1533.0	-0.022077	886.18	0.61707	liquid
25.000	219.00	1006.7	0.00099338	103.18	124.93	0.36134	4.0684	4.1229	1533.1	-0.022077	886.16	0.61712	liquid
25.000	220.00	1006.7	0.00099334	103.17	125.02	0.36132	4.0681	4.1227	1533.3	-0.022076	886.15	0.61716	liquid
25.000	221.00	1006.7	0.00099330	103.16	125.11	0.36129	4.0678	4.1224	1533.5	-0.022076	886.14	0.61721	liquid
25.000	222.00	1006.8	0.00099326	103.15	125.20	0.36126	4.0675	4.1222	1533.6	-0.022076	886.13	0.61725	liquid
25.000	223.00	1006.8	0.00099321	103.15	125.30	0.36123	4.0672	4.1219	1533.8	-0.022075	886.11	0.61730	liquid
25.000	224.00	1006.9	0.00099317	103.14	125.39	0.36120	4.0669	4.1217	1534.0	-0.022075	886.10	0.61734	liquid
25.000	225.00	1006.9	0.00099313	103.13	125.48	0.36118	4.0666	4.1215	1534.1	-0.022075	886.09	0.61739	liquid
25.000	226.00	1007.0	0.00099309	103.13	125.57	0.36115	4.0663	4.1212	1534.3	-0.022074	886.08	0.61743	liquid
25.000	227.00	1007.0	0.00099304	103.12	125.66	0.36112	4.0660	4.1210	1534.5	-0.022074	886.07	0.61748	liquid
25.000	228.00	1007.0	0.00099300	103.11	125.75	0.36109	4.0657	4.1207	1534.6	-0.022073	886.05	0.61753	liquid
25.000	229.00	1007.1	0.00099296	103.10	125.84	0.36106	4.0654	4.1205	1534.8	-0.022073	886.04	0.61757	liquid
25.000	230.00	1007.1	0.00099292	103.10	125.93	0.36104	4.0651	4.1202	1535.0	-0.022073	886.03	0.61762	liquid
25.000	231.00	1007.2	0.00099287	103.09	126.02	0.36101	4.0648	4.1200	1535.1	-0.022072	886.02	0.61766	liquid
25.000	232.00	1007.2	0.00099283	103.08	126.11	0.36098	4.0645	4.1197	1535.3	-0.022072	886.01	0.61771	liquid
25.000	233.00	1007.3	0.00099279	103.07	126.21	0.36095	4.0642	4.1195	1535.5	-0.022072	885.99	0.61775	liquid
25.000	234.00	1007.3	0.00099275	103.07	126.30	0.36092	4.0639	4.1192	1535.6	-0.022071	885.98	0.61780	liquid
25.000	235.00	1007.3	0.00099270	103.06	126.39	0.36090	4.0636	4.1190	1535.8	-0.022071	885.97	0.61784	liquid
25.000	236.00	1007.4	0.00099266	103.05	126.48	0.36087	4.0633	4.1188	1536.0	-0.022070	885.96	0.61789	liquid
25.000	237.00	1007.4	0.00099262	103.04	126.57	0.36084	4.0630	4.1185	1536.1	-0.022070	885.95	0.61794	liquid
25.000	238.00	1007.5	0.00099258	103.04	126.66	0.36081	4.0628	4.1183	1536.3	-0.022070	885.93	0.61798	liquid
25.000	239.00	1007.5	0.00099253	103.03	126.75	0.36078	4.0625	4.1180	1536.5	-0.022069	885.92	0.61803	liquid
25.000	240.00	1007.6	0.00099249	103.02	126.84	0.36076	4.0622	4.1178	1536.7	-0.022069	885.91	0.61807	liquid
25.000	241.00	1007.6	0.00099245	103.01	126.93	0.36073	4.0619	4.1175	1536.8	-0.022069	885.90	0.61812	liquid
25.000	242.00	1007.7	0.00099241	103.01	127.02	0.36070	4.0616	4.1173	1537.0	-0.022068	885.89	0.61816	liquid
25.000	243.00	1007.7	0.00099237	103.00	127.11	0.36067	4.0613	4.1171	1537.2	-0.022068	885.88	0.61821	liquid
25.000	244.00	1007.7	0.00099232	102.99	127.21	0.36064	4.0610	4.1168	1537.3	-0.022067	885.87	0.61826	liquid
25.000	245.00	1007.8	0.00099228	102.99	127.30	0.36061	4.0607	4.1166	1537.5	-0.022067	885.85	0.61830	liquid
25.000	246.00	1007.8	0.00099224	102.98	127.39	0.36059	4.0604	4.1163	1537.7	-0.022067	885.84	0.61835	liquid
25.000	247.00	1007.9	0.00099220	102.97	127.48	0.36056	4.0601	4.1161	1537.8	-0.022066	885.83	0.61839	liquid
25.000	248.00	1007.9	0.00099215	102.96	127.57	0.36053	4.0598	4.1158	1538.0	-0.022066	885.82	0.61844	liquid
25.000	249.00	1008.0	0.00099211	102.96	127.66	0.36050	4.0595	4.1156	1538.2	-0.022066	885.81	0.61848	liquid
25.000	250.00	1008.0	0.00099207	102.95	127.75	0.36047	4.0592	4.1154	1538.3	-0.022065	885.80	0.61853	liquid
