Temperature (C)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
235.42	1.0000	0.42769	2.3381	2711.7	2945.5	7.9784	1.5118	1.9840	552.86	1.8178	17.621	0.036708	vapor
236.46	1.0000	0.42681	2.3430	2713.3	2947.6	7.9825	1.5122	1.9843	553.41	1.8048	17.663	0.036811	vapor
237.50	1.0000	0.42592	2.3478	2714.9	2949.7	7.9865	1.5127	1.9847	553.96	1.7920	17.706	0.036915	vapor
238.54	1.0000	0.42504	2.3527	2716.5	2951.7	7.9906	1.5131	1.9851	554.51	1.7794	17.749	0.037019	vapor
239.58	1.0000	0.42417	2.3576	2718.1	2953.8	7.9946	1.5136	1.9854	555.06	1.7669	17.792	0.037123	vapor
240.63	1.0000	0.42329	2.3624	2719.6	2955.9	7.9986	1.5141	1.9858	555.61	1.7545	17.834	0.037228	vapor
241.67	1.0000	0.42242	2.3673	2721.2	2957.9	8.0027	1.5145	1.9862	556.15	1.7423	17.877	0.037332	vapor
242.71	1.0000	0.42156	2.3721	2722.8	2960.0	8.0067	1.5150	1.9866	556.70	1.7301	17.920	0.037437	vapor
243.75	1.0000	0.42070	2.3770	2724.4	2962.1	8.0107	1.5155	1.9869	557.24	1.7182	17.963	0.037542	vapor
244.79	1.0000	0.41984	2.3819	2726.0	2964.2	8.0147	1.5160	1.9873	557.79	1.7063	18.006	0.037647	vapor
245.83	1.0000	0.41898	2.3867	2727.6	2966.2	8.0187	1.5165	1.9877	558.33	1.6946	18.049	0.037752	vapor
246.88	1.0000	0.41813	2.3916	2729.1	2968.3	8.0227	1.5169	1.9881	558.87	1.6830	18.091	0.037857	vapor
247.92	1.0000	0.41729	2.3964	2730.7	2970.4	8.0266	1.5174	1.9885	559.41	1.6715	18.134	0.037963	vapor
248.96	1.0000	0.41644	2.4013	2732.3	2972.4	8.0306	1.5179	1.9889	559.96	1.6601	18.177	0.038069	vapor
250.00	1.0000	0.41560	2.4062	2733.9	2974.5	8.0346	1.5184	1.9893	560.50	1.6488	18.220	0.038174	vapor
251.04	1.0000	0.41476	2.4110	2735.5	2976.6	8.0385	1.5189	1.9898	561.04	1.6377	18.263	0.038280	vapor
252.08	1.0000	0.41393	2.4159	2737.1	2978.7	8.0425	1.5194	1.9902	561.57	1.6267	18.306	0.038387	vapor
253.13	1.0000	0.41310	2.4207	2738.7	2980.7	8.0464	1.5199	1.9906	562.11	1.6158	18.349	0.038493	vapor
254.17	1.0000	0.41227	2.4256	2740.2	2982.8	8.0504	1.5204	1.9910	562.65	1.6050	18.392	0.038599	vapor
255.21	1.0000	0.41145	2.4304	2741.8	2984.9	8.0543	1.5209	1.9914	563.19	1.5943	18.435	0.038706	vapor
256.25	1.0000	0.41063	2.4353	2743.4	2987.0	8.0582	1.5214	1.9919	563.72	1.5837	18.478	0.038812	vapor
257.29	1.0000	0.40981	2.4401	2745.0	2989.0	8.0621	1.5219	1.9923	564.26	1.5733	18.521	0.038919	vapor
258.33	1.0000	0.40900	2.4450	2746.6	2991.1	8.0660	1.5224	1.9927	564.79	1.5629	18.564	0.039026	vapor
259.38	1.0000	0.40819	2.4498	2748.2	2993.2	8.0699	1.5230	1.9932	565.33	1.5527	18.607	0.039134	vapor
260.42	1.0000	0.40738	2.4547	2749.8	2995.3	8.0738	1.5235	1.9936	565.86	1.5425	18.650	0.039241	vapor
261.46	1.0000	0.40658	2.4595	2751.4	2997.3	8.0777	1.5240	1.9941	566.39	1.5324	18.693	0.039348	vapor
262.50	1.0000	0.40578	2.4644	2753.0	2999.4	8.0816	1.5245	1.9945	566.93	1.5225	18.736	0.039456	vapor
263.54	1.0000	0.40498	2.4693	2754.6	3001.5	8.0855	1.5250	1.9950	567.46	1.5126	18.779	0.039564	vapor
264.58	1.0000	0.40419	2.4741	2756.2	3003.6	8.0894	1.5256	1.9954	567.99	1.5029	18.822	0.039672	vapor
265.63	1.0000	0.40340	2.4790	2757.8	3005.6	8.0932	1.5261	1.9959	568.52	1.4932	18.865	0.039780	vapor
266.67	1.0000	0.40261	2.4838	2759.3	3007.7	8.0971	1.5266	1.9964	569.05	1.4836	18.908	0.039888	vapor
267.71	1.0000	0.40182	2.4887	2760.9	3009.8	8.1009	1.5272	1.9968	569.58	1.4742	18.951	0.039996	vapor
268.75	1.0000	0.40104	2.4935	2762.5	3011.9	8.1048	1.5277	1.9973	570.11	1.4648	18.994	0.040105	vapor
269.79	1.0000	0.40026	2.4984	2764.1	3014.0	8.1086	1.5282	1.9978	570.63	1.4555	19.037	0.040213	vapor
270.83	1.0000	0.39949	2.5032	2765.7	3016.0	8.1124	1.5288	1.9982	571.16	1.4463	19.080	0.040322	vapor
271.88	1.0000	0.39872	2.5080	2767.3	3018.1	8.1163	1.5293	1.9987	571.69	1.4372	19.123	0.040431	vapor
272.92	1.0000	0.39795	2.5129	2768.9	3020.2	8.1201	1.5298	1.9992	572.21	1.4282	19.167	0.040540	vapor
273.96	1.0000	0.39718	2.5177	2770.5	3022.3	8.1239	1.5304	1.9997	572.74	1.4192	19.210	0.040649	vapor
275.00	1.0000	0.39642	2.5226	2772.1	3024.4	8.1277	1.5309	2.0001	573.26	1.4104	19.253	0.040759	vapor
276.04	1.0000	0.39566	2.5274	2773.7	3026.5	8.1315	1.5315	2.0006	573.78	1.4016	19.296	0.040868	vapor
277.08	1.0000	0.39490	2.5323	2775.3	3028.5	8.1353	1.5320	2.0011	574.31	1.3929	19.339	0.040978	vapor
278.13	1.0000	0.39415	2.5371	2776.9	3030.6	8.1391	1.5326	2.0016	574.83	1.3843	19.382	0.041087	vapor
279.17	1.0000	0.39339	2.5420	2778.5	3032.7	8.1428	1.5331	2.0021	575.35	1.3758	19.425	0.041197	vapor
280.21	1.0000	0.39265	2.5468	2780.1	3034.8	8.1466	1.5337	2.0026	575.87	1.3673	19.469	0.041307	vapor
281.25	1.0000	0.39190	2.5517	2781.7	3036.9	8.1504	1.5342	2.0031	576.39	1.3589	19.512	0.041418	vapor
282.29	1.0000	0.39116	2.5565	2783.3	3039.0	8.1541	1.5348	2.0036	576.91	1.3507	19.555	0.041528	vapor
283.33	1.0000	0.39042	2.5614	2784.9	3041.1	8.1579	1.5354	2.0041	577.43	1.3424	19.598	0.041638	vapor
284.38	1.0000	0.38968	2.5662	2786.5	3043.2	8.1616	1.5359	2.0046	577.95	1.3343	19.641	0.041749	vapor
285.42	1.0000	0.38895	2.5711	2788.1	3045.2	8.1654	1.5365	2.0051	578.47	1.3262	19.685	0.041860	vapor
286.46	1.0000	0.38821	2.5759	2789.7	3047.3	8.1691	1.5371	2.0056	578.99	1.3182	19.728	0.041970	vapor
287.50	1.0000	0.38749	2.5807	2791.3	3049.4	8.1729	1.5376	2.0061	579.50	1.3103	19.771	0.042081	vapor
288.54	1.0000	0.38676	2.5856	2792.9	3051.5	8.1766	1.5382	2.0066	580.02	1.3025	19.814	0.042192	vapor
289.58	1.0000	0.38604	2.5904	2794.6	3053.6	8.1803	1.5388	2.0072	580.54	1.2947	19.858	0.042304	vapor
290.63	1.0000	0.38532	2.5953	2796.2	3055.7	8.1840	1.5393	2.0077	581.05	1.2870	19.901	0.042415	vapor
291.67	1.0000	0.38460	2.6001	2797.8	3057.8	8.1877	1.5399	2.0082	581.57	1.2794	19.944	0.042527	vapor
292.71	1.0000	0.38388	2.6050	2799.4	3059.9	8.1914	1.5405	2.0087	582.08	1.2718	19.987	0.042638	vapor
293.75	1.0000	0.38317	2.6098	2801.0	3062.0	8.1951	1.5410	2.0092	582.59	1.2643	20.030	0.042750	vapor
294.79	1.0000	0.38246	2.6146	2802.6	3064.1	8.1988	1.5416	2.0098	583.11	1.2569	20.074	0.042862	vapor
295.83	1.0000	0.38176	2.6195	2804.2	3066.2	8.2025	1.5422	2.0103	583.62	1.2495	20.117	0.042974	vapor
296.88	1.0000	0.38105	2.6243	2805.8	3068.2	8.2062	1.5428	2.0108	584.13	1.2422	20.160	0.043086	vapor
297.92	1.0000	0.38035	2.6292	2807.4	3070.3	8.2098	1.5434	2.0113	584.64	1.2349	20.204	0.043198	vapor
298.96	1.0000	0.37965	2.6340	2809.0	3072.4	8.2135	1.5439	2.0119	585.15	1.2278	20.247	0.043311	vapor
300.00	1.0000	0.37895	2.6388	2810.6	3074.5	8.2172	1.5445	2.0124	585.66	1.2207	20.290	0.043423	vapor
301.04	1.0000	0.37826	2.6437	2812.3	3076.6	8.2208	1.5451	2.0130	586.17	1.2136	20.333	0.043536	vapor
302.08	1.0000	0.37757	2.6485	2813.9	3078.7	8.2245	1.5457	2.0135	586.68	1.2066	20.377	0.043649	vapor
303.13	1.0000	0.37688	2.6534	2815.5	3080.8	8.2281	1.5463	2.0140	587.19	1.1997	20.420	0.043762	vapor
304.17	1.0000	0.37619	2.6582	2817.1	3082.9	8.2317	1.5469	2.0146	587.69	1.1928	20.463	0.043875	vapor
305.21	1.0000	0.37551	2.6630	2818.7	3085.0	8.2354	1.5475	2.0151	588.20	1.1860	20.507	0.043988	vapor
306.25	1.0000	0.37483	2.6679	2820.3	3087.1	8.2390	1.5480	2.0157	588.71	1.1792	20.550	0.044101	vapor
307.29	1.0000	0.37415	2.6727	2821.9	3089.2	8.2426	1.5486	2.0162	589.21	1.1726	20.593	0.044215	vapor
308.33	1.0000	0.37347	2.6776	2823.6	3091.3	8.2462	1.5492	2.0168	589.72	1.1659	20.637	0.044328	vapor
309.38	1.0000	0.37280	2.6824	2825.2	3093.4	8.2498	1.5498	2.0173	590.22	1.1593	20.680	0.044442	vapor
310.42	1.0000	0.37213	2.6872	2826.8	3095.5	8.2535	1.5504	2.0179	590.73	1.1528	20.723	0.044555	vapor
311.46	1.0000	0.37146	2.6921	2828.4	3097.6	8.2570	1.5510	2.0184	591.23	1.1463	20.766	0.044669	vapor
312.50	1.0000	0.37079	2.6969	2830.0	3099.7	8.2606	1.5516	2.0190	591.73	1.1399	20.810	0.044783	vapor
313.54	1.0000	0.37013	2.7018	2831.7	3101.8	8.2642	1.5522	2.0195	592.24	1.1336	20.853	0.044898	vapor
314.58	1.0000	0.36947	2.7066	2833.3	3103.9	8.2678	1.5528	2.0201	592.74	1.1272	20.896	0.045012	vapor
315.63	1.0000	0.36881	2.7114	2834.9	3106.0	8.2714	1.5534	2.0206	593.24	1.1210	20.940	0.045126	vapor
316.67	1.0000	0.36815	2.7163	2836.5	3108.1	8.2750	1.5540	2.0212	593.74	1.1148	20.983	0.045241	vapor
317.71	1.0000	0.36750	2.7211	2838.1	3110.3	8.2785	1.5546	2.0218	594.24	1.1086	21.027	0.045355	vapor
318.75	1.0000	0.36685	2.7259	2839.8	3112.4	8.2821	1.5552	2.0223	594.74	1.1025	21.070	0.045470	vapor
319.79	1.0000	0.36620	2.7308	2841.4	3114.5	8.2856	1.5558	2.0229	595.24	1.0965	21.113	0.045585	vapor
320.83	1.0000	0.36555	2.7356	2843.0	3116.6	8.2892	1.5564	2.0235	595.74	1.0905	21.157	0.045700	vapor
321.88	1.0000	0.36490	2.7404	2844.6	3118.7	8.2927	1.5570	2.0240	596.23	1.0845	21.200	0.045815	vapor
322.92	1.0000	0.36426	2.7453	2846.3	3120.8	8.2963	1.5576	2.0246	596.73	1.0786	21.243	0.045930	vapor
323.96	1.0000	0.36362	2.7501	2847.9	3122.9	8.2998	1.5583	2.0252	597.23	1.0727	21.287	0.046046	vapor
325.00	1.0000	0.36298	2.7550	2849.5	3125.0	8.3034	1.5589	2.0257	597.73	1.0669	21.330	0.046161	vapor
326.04	1.0000	0.36235	2.7598	2851.1	3127.1	8.3069	1.5595	2.0263	598.22	1.0612	21.373	0.046277	vapor
327.08	1.0000	0.36171	2.7646	2852.8	3129.2	8.3104	1.5601	2.0269	598.72	1.0554	21.417	0.046392	vapor
328.13	1.0000	0.36108	2.7695	2854.4	3131.3	8.3139	1.5607	2.0275	599.21	1.0498	21.460	0.046508	vapor
329.17	1.0000	0.36045	2.7743	2856.0	3133.5	8.3174	1.5613	2.0281	599.71	1.0441	21.503	0.046624	vapor
330.21	1.0000	0.35983	2.7791	2857.7	3135.6	8.3209	1.5619	2.0286	600.20	1.0386	21.547	0.046740	vapor
331.25	1.0000	0.35920	2.7840	2859.3	3137.7	8.3244	1.5625	2.0292	600.69	1.0330	21.590	0.046856	vapor
332.29	1.0000	0.35858	2.7888	2860.9	3139.8	8.3279	1.5632	2.0298	601.19	1.0275	21.634	0.046973	vapor
333.33	1.0000	0.35796	2.7936	2862.5	3141.9	8.3314	1.5638	2.0304	601.68	1.0221	21.677	0.047089	vapor
334.38	1.0000	0.35734	2.7985	2864.2	3144.0	8.3349	1.5644	2.0310	602.17	1.0167	21.720	0.047206	vapor
335.42	1.0000	0.35672	2.8033	2865.8	3146.1	8.3384	1.5650	2.0315	602.66	1.0113	21.764	0.047322	vapor
336.46	1.0000	0.35611	2.8081	2867.4	3148.3	8.3419	1.5656	2.0321	603.15	1.0060	21.807	0.047439	vapor
337.50	1.0000	0.35550	2.8130	2869.1	3150.4	8.3453	1.5663	2.0327	603.64	1.0007	21.850	0.047556	vapor
338.54	1.0000	0.35489	2.8178	2870.7	3152.5	8.3488	1.5669	2.0333	604.13	0.99544	21.894	0.047673	vapor
339.58	1.0000	0.35428	2.8226	2872.3	3154.6	8.3522	1.5675	2.0339	604.62	0.99024	21.937	0.047790	vapor
340.63	1.0000	0.35367	2.8275	2874.0	3156.7	8.3557	1.5681	2.0345	605.11	0.98508	21.981	0.047907	vapor
341.67	1.0000	0.35307	2.8323	2875.6	3158.8	8.3592	1.5688	2.0351	605.60	0.97996	22.024	0.048024	vapor
342.71	1.0000	0.35247	2.8371	2877.3	3161.0	8.3626	1.5694	2.0357	606.08	0.97487	22.067	0.048142	vapor
343.75	1.0000	0.35187	2.8420	2878.9	3163.1	8.3660	1.5700	2.0363	606.57	0.96983	22.111	0.048259	vapor
344.79	1.0000	0.35127	2.8468	2880.5	3165.2	8.3695	1.5706	2.0369	607.06	0.96482	22.154	0.048377	vapor
345.83	1.0000	0.35068	2.8516	2882.2	3167.3	8.3729	1.5713	2.0375	607.54	0.95986	22.197	0.048495	vapor
346.88	1.0000	0.35008	2.8565	2883.8	3169.5	8.3763	1.5719	2.0381	608.03	0.95493	22.241	0.048612	vapor
347.92	1.0000	0.34949	2.8613	2885.4	3171.6	8.3798	1.5725	2.0387	608.52	0.95004	22.284	0.048730	vapor
348.96	1.0000	0.34890	2.8661	2887.1	3173.7	8.3832	1.5732	2.0393	609.00	0.94518	22.328	0.048848	vapor
350.00	1.0000	0.34832	2.8710	2888.7	3175.8	8.3866	1.5738	2.0399	609.48	0.94036	22.371	0.048967	vapor
351.04	1.0000	0.34773	2.8758	2890.4	3178.0	8.3900	1.5744	2.0405	609.97	0.93558	22.414	0.049085	vapor
352.08	1.0000	0.34715	2.8806	2892.0	3180.1	8.3934	1.5751	2.0411	610.45	0.93083	22.458	0.049203	vapor
353.12	1.0000	0.34657	2.8854	2893.7	3182.2	8.3968	1.5757	2.0417	610.93	0.92612	22.501	0.049322	vapor
354.17	1.0000	0.34599	2.8903	2895.3	3184.3	8.4002	1.5763	2.0423	611.42	0.92145	22.544	0.049440	vapor
355.21	1.0000	0.34541	2.8951	2896.9	3186.5	8.4036	1.5770	2.0429	611.90	0.91680	22.588	0.049559	vapor
356.25	1.0000	0.34484	2.8999	2898.6	3188.6	8.4070	1.5776	2.0435	612.38	0.91220	22.631	0.049678	vapor
357.29	1.0000	0.34426	2.9048	2900.2	3190.7	8.4103	1.5782	2.0441	612.86	0.90762	22.674	0.049797	vapor
358.33	1.0000	0.34369	2.9096	2901.9	3192.8	8.4137	1.5789	2.0447	613.34	0.90308	22.718	0.049916	vapor
359.37	1.0000	0.34312	2.9144	2903.5	3195.0	8.4171	1.5795	2.0453	613.82	0.89858	22.761	0.050035	vapor
360.42	1.0000	0.34255	2.9193	2905.2	3197.1	8.4205	1.5801	2.0459	614.30	0.89410	22.805	0.050154	vapor
361.46	1.0000	0.34199	2.9241	2906.8	3199.2	8.4238	1.5808	2.0466	614.78	0.88966	22.848	0.050274	vapor
362.50	1.0000	0.34142	2.9289	2908.5	3201.4	8.4272	1.5814	2.0472	615.25	0.88525	22.891	0.050393	vapor
363.54	1.0000	0.34086	2.9337	2910.1	3203.5	8.4305	1.5821	2.0478	615.73	0.88088	22.935	0.050513	vapor
364.58	1.0000	0.34030	2.9386	2911.8	3205.6	8.4339	1.5827	2.0484	616.21	0.87653	22.978	0.050632	vapor
365.62	1.0000	0.33974	2.9434	2913.4	3207.8	8.4372	1.5834	2.0490	616.69	0.87222	23.021	0.050752	vapor
366.67	1.0000	0.33919	2.9482	2915.1	3209.9	8.4406	1.5840	2.0496	617.16	0.86794	23.065	0.050872	vapor
367.71	1.0000	0.33863	2.9531	2916.7	3212.0	8.4439	1.5846	2.0503	617.64	0.86369	23.108	0.050992	vapor
368.75	1.0000	0.33808	2.9579	2918.4	3214.2	8.4472	1.5853	2.0509	618.11	0.85946	23.151	0.051112	vapor
369.79	1.0000	0.33753	2.9627	2920.0	3216.3	8.4505	1.5859	2.0515	618.59	0.85527	23.195	0.051232	vapor
370.83	1.0000	0.33698	2.9675	2921.7	3218.5	8.4539	1.5866	2.0521	619.06	0.85111	23.238	0.051352	vapor
371.87	1.0000	0.33643	2.9724	2923.4	3220.6	8.4572	1.5872	2.0527	619.54	0.84698	23.281	0.051473	vapor
372.92	1.0000	0.33589	2.9772	2925.0	3222.7	8.4605	1.5879	2.0534	620.01	0.84288	23.325	0.051593	vapor
373.96	1.0000	0.33534	2.9820	2926.7	3224.9	8.4638	1.5885	2.0540	620.48	0.83880	23.368	0.051714	vapor
375.00	1.0000	0.33480	2.9869	2928.3	3227.0	8.4671	1.5892	2.0546	620.96	0.83476	23.412	0.051834	vapor
376.04	1.0000	0.33426	2.9917	2930.0	3229.1	8.4704	1.5898	2.0552	621.43	0.83074	23.455	0.051955	vapor
377.08	1.0000	0.33372	2.9965	2931.6	3231.3	8.4737	1.5905	2.0559	621.90	0.82675	23.498	0.052076	vapor
378.12	1.0000	0.33318	3.0013	2933.3	3233.4	8.4770	1.5911	2.0565	622.37	0.82279	23.542	0.052197	vapor
379.17	1.0000	0.33265	3.0062	2935.0	3235.6	8.4803	1.5918	2.0571	622.84	0.81886	23.585	0.052318	vapor
380.21	1.0000	0.33212	3.0110	2936.6	3237.7	8.4836	1.5924	2.0577	623.31	0.81496	23.628	0.052439	vapor
381.25	1.0000	0.33158	3.0158	2938.3	3239.9	8.4868	1.5931	2.0584	623.78	0.81108	23.671	0.052561	vapor
382.29	1.0000	0.33105	3.0206	2939.9	3242.0	8.4901	1.5937	2.0590	624.25	0.80723	23.715	0.052682	vapor
383.33	1.0000	0.33053	3.0255	2941.6	3244.1	8.4934	1.5944	2.0596	624.72	0.80340	23.758	0.052804	vapor
384.37	1.0000	0.33000	3.0303	2943.3	3246.3	8.4967	1.5950	2.0603	625.19	0.79960	23.801	0.052925	vapor
385.42	1.0000	0.32948	3.0351	2944.9	3248.4	8.4999	1.5957	2.0609	625.66	0.79583	23.845	0.053047	vapor
386.46	1.0000	0.32895	3.0400	2946.6	3250.6	8.5032	1.5964	2.0615	626.12	0.79208	23.888	0.053169	vapor
387.50	1.0000	0.32843	3.0448	2948.3	3252.7	8.5064	1.5970	2.0622	626.59	0.78836	23.931	0.053290	vapor
388.54	1.0000	0.32791	3.0496	2949.9	3254.9	8.5097	1.5977	2.0628	627.06	0.78467	23.975	0.053412	vapor
389.58	1.0000	0.32739	3.0544	2951.6	3257.0	8.5129	1.5983	2.0634	627.52	0.78099	24.018	0.053534	vapor
390.62	1.0000	0.32688	3.0593	2953.3	3259.2	8.5162	1.5990	2.0641	627.99	0.77735	24.061	0.053657	vapor
391.67	1.0000	0.32636	3.0641	2954.9	3261.3	8.5194	1.5996	2.0647	628.46	0.77373	24.104	0.053779	vapor
392.71	1.0000	0.32585	3.0689	2956.6	3263.5	8.5226	1.6003	2.0654	628.92	0.77013	24.148	0.053901	vapor
393.75	1.0000	0.32534	3.0737	2958.3	3265.6	8.5259	1.6010	2.0660	629.39	0.76656	24.191	0.054024	vapor
394.79	1.0000	0.32483	3.0786	2959.9	3267.8	8.5291	1.6016	2.0666	629.85	0.76301	24.234	0.054146	vapor
395.83	1.0000	0.32432	3.0834	2961.6	3269.9	8.5323	1.6023	2.0673	630.31	0.75948	24.278	0.054269	vapor
396.87	1.0000	0.32381	3.0882	2963.3	3272.1	8.5355	1.6029	2.0679	630.78	0.75598	24.321	0.054392	vapor
397.92	1.0000	0.32331	3.0930	2964.9	3274.3	8.5387	1.6036	2.0686	631.24	0.75251	24.364	0.054515	vapor
398.96	1.0000	0.32280	3.0979	2966.6	3276.4	8.5419	1.6043	2.0692	631.70	0.74905	24.407	0.054637	vapor
400.00	1.0000	0.32230	3.1027	2968.3	3278.6	8.5452	1.6049	2.0698	632.16	0.74562	24.451	0.054760	vapor
401.04	1.0000	0.32180	3.1075	2970.0	3280.7	8.5484	1.6056	2.0705	632.62	0.74221	24.494	0.054884	vapor
402.08	1.0000	0.32130	3.1123	2971.6	3282.9	8.5515	1.6063	2.0711	633.09	0.73882	24.537	0.055007	vapor
403.12	1.0000	0.32080	3.1172	2973.3	3285.0	8.5547	1.6069	2.0718	633.55	0.73546	24.580	0.055130	vapor
404.17	1.0000	0.32031	3.1220	2975.0	3287.2	8.5579	1.6076	2.0724	634.01	0.73212	24.624	0.055254	vapor
405.21	1.0000	0.31981	3.1268	2976.7	3289.4	8.5611	1.6083	2.0731	634.47	0.72879	24.667	0.055377	vapor
406.25	1.0000	0.31932	3.1316	2978.3	3291.5	8.5643	1.6089	2.0737	634.92	0.72550	24.710	0.055501	vapor
407.29	1.0000	0.31883	3.1365	2980.0	3293.7	8.5675	1.6096	2.0744	635.38	0.72222	24.753	0.055624	vapor
408.33	1.0000	0.31834	3.1413	2981.7	3295.8	8.5707	1.6103	2.0750	635.84	0.71896	24.797	0.055748	vapor
409.37	1.0000	0.31785	3.1461	2983.4	3298.0	8.5738	1.6109	2.0757	636.30	0.71573	24.840	0.055872	vapor
410.42	1.0000	0.31737	3.1509	2985.1	3300.2	8.5770	1.6116	2.0763	636.76	0.71251	24.883	0.055996	vapor
411.46	1.0000	0.31688	3.1558	2986.7	3302.3	8.5801	1.6123	2.0770	637.21	0.70932	24.926	0.056120	vapor
412.50	1.0000	0.31640	3.1606	2988.4	3304.5	8.5833	1.6129	2.0776	637.67	0.70615	24.969	0.056244	vapor
413.54	1.0000	0.31591	3.1654	2990.1	3306.6	8.5865	1.6136	2.0783	638.13	0.70300	25.013	0.056368	vapor
414.58	1.0000	0.31543	3.1702	2991.8	3308.8	8.5896	1.6143	2.0789	638.58	0.69986	25.056	0.056493	vapor
415.62	1.0000	0.31495	3.1751	2993.5	3311.0	8.5928	1.6150	2.0796	639.04	0.69675	25.099	0.056617	vapor
416.67	1.0000	0.31448	3.1799	2995.2	3313.1	8.5959	1.6156	2.0802	639.49	0.69366	25.142	0.056742	vapor
417.71	1.0000	0.31400	3.1847	2996.8	3315.3	8.5990	1.6163	2.0809	639.95	0.69059	25.185	0.056866	vapor
418.75	1.0000	0.31353	3.1895	2998.5	3317.5	8.6022	1.6170	2.0816	640.40	0.68753	25.228	0.056991	vapor
419.79	1.0000	0.31305	3.1944	3000.2	3319.6	8.6053	1.6176	2.0822	640.86	0.68450	25.272	0.057116	vapor
420.83	1.0000	0.31258	3.1992	3001.9	3321.8	8.6084	1.6183	2.0829	641.31	0.68149	25.315	0.057241	vapor
421.87	1.0000	0.31211	3.2040	3003.6	3324.0	8.6116	1.6190	2.0835	641.76	0.67849	25.358	0.057366	vapor
422.92	1.0000	0.31164	3.2088	3005.3	3326.2	8.6147	1.6197	2.0842	642.22	0.67551	25.401	0.057491	vapor
423.96	1.0000	0.31117	3.2136	3007.0	3328.3	8.6178	1.6203	2.0848	642.67	0.67256	25.444	0.057616	vapor
425.00	1.0000	0.31071	3.2185	3008.7	3330.5	8.6209	1.6210	2.0855	643.12	0.66962	25.487	0.057741	vapor
426.04	1.0000	0.31024	3.2233	3010.3	3332.7	8.6240	1.6217	2.0862	643.57	0.66669	25.530	0.057866	vapor
427.08	1.0000	0.30978	3.2281	3012.0	3334.8	8.6271	1.6224	2.0868	644.02	0.66379	25.574	0.057992	vapor
428.12	1.0000	0.30932	3.2329	3013.7	3337.0	8.6302	1.6231	2.0875	644.47	0.66091	25.617	0.058117	vapor
429.17	1.0000	0.30886	3.2378	3015.4	3339.2	8.6333	1.6237	2.0882	644.92	0.65804	25.660	0.058243	vapor
430.21	1.0000	0.30840	3.2426	3017.1	3341.4	8.6364	1.6244	2.0888	645.37	0.65519	25.703	0.058368	vapor
431.25	1.0000	0.30794	3.2474	3018.8	3343.5	8.6395	1.6251	2.0895	645.82	0.65236	25.746	0.058494	vapor
432.29	1.0000	0.30748	3.2522	3020.5	3345.7	8.6426	1.6258	2.0901	646.27	0.64955	25.789	0.058620	vapor
433.33	1.0000	0.30703	3.2570	3022.2	3347.9	8.6457	1.6264	2.0908	646.72	0.64675	25.832	0.058746	vapor
434.37	1.0000	0.30657	3.2619	3023.9	3350.1	8.6488	1.6271	2.0915	647.17	0.64397	25.875	0.058872	vapor
435.42	1.0000	0.30612	3.2667	3025.6	3352.3	8.6518	1.6278	2.0921	647.61	0.64121	25.918	0.058998	vapor
436.46	1.0000	0.30567	3.2715	3027.3	3354.4	8.6549	1.6285	2.0928	648.06	0.63846	25.961	0.059124	vapor
437.50	1.0000	0.30522	3.2763	3029.0	3356.6	8.6580	1.6292	2.0935	648.51	0.63573	26.004	0.059251	vapor
438.54	1.0000	0.30477	3.2812	3030.7	3358.8	8.6611	1.6299	2.0941	648.96	0.63302	26.048	0.059377	vapor
439.58	1.0000	0.30432	3.2860	3032.4	3361.0	8.6641	1.6305	2.0948	649.40	0.63032	26.091	0.059503	vapor
440.62	1.0000	0.30388	3.2908	3034.1	3363.2	8.6672	1.6312	2.0955	649.85	0.62764	26.134	0.059630	vapor
441.67	1.0000	0.30343	3.2956	3035.8	3365.3	8.6702	1.6319	2.0961	650.29	0.62498	26.177	0.059757	vapor
442.71	1.0000	0.30299	3.3004	3037.5	3367.5	8.6733	1.6326	2.0968	650.74	0.62233	26.220	0.059883	vapor
443.75	1.0000	0.30255	3.3053	3039.2	3369.7	8.6763	1.6333	2.0975	651.18	0.61970	26.263	0.060010	vapor
444.79	1.0000	0.30211	3.3101	3040.9	3371.9	8.6794	1.6340	2.0982	651.63	0.61709	26.306	0.060137	vapor
445.83	1.0000	0.30167	3.3149	3042.6	3374.1	8.6824	1.6346	2.0988	652.07	0.61449	26.349	0.060264	vapor
446.87	1.0000	0.30123	3.3197	3044.3	3376.3	8.6855	1.6353	2.0995	652.51	0.61190	26.392	0.060391	vapor
447.92	1.0000	0.30079	3.3246	3046.0	3378.5	8.6885	1.6360	2.1002	652.96	0.60933	26.435	0.060518	vapor
448.96	1.0000	0.30036	3.3294	3047.7	3380.7	8.6915	1.6367	2.1008	653.40	0.60678	26.478	0.060645	vapor
450.00	1.0000	0.29992	3.3342	3049.4	3382.8	8.6946	1.6374	2.1015	653.84	0.60424	26.521	0.060773	vapor
451.04	1.0000	0.29949	3.3390	3051.1	3385.0	8.6976	1.6381	2.1022	654.28	0.60172	26.564	0.060900	vapor
452.08	1.0000	0.29906	3.3438	3052.8	3387.2	8.7006	1.6388	2.1029	654.73	0.59921	26.607	0.061028	vapor
