Temperature (C)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
477.08	250.00	97.013	0.010308	2817.3	3075.0	5.8449	2.2794	4.2000	581.90	0.44181	29.814	0.10239	supercritical
478.12	250.00	96.639	0.010348	2820.7	3079.4	5.8507	2.2742	4.1757	582.99	0.44063	29.850	0.10224	supercritical
479.17	250.00	96.269	0.010388	2824.0	3083.7	5.8565	2.2691	4.1519	584.07	0.43944	29.887	0.10210	supercritical
480.21	250.00	95.904	0.010427	2827.3	3088.0	5.8622	2.2640	4.1286	585.14	0.43826	29.923	0.10196	supercritical
481.25	250.00	95.543	0.010466	2830.7	3092.3	5.8679	2.2591	4.1058	586.20	0.43707	29.960	0.10183	supercritical
482.29	250.00	95.187	0.010506	2833.9	3096.6	5.8735	2.2542	4.0835	587.26	0.43588	29.997	0.10170	supercritical
483.33	250.00	94.836	0.010545	2837.2	3100.8	5.8791	2.2494	4.0616	588.31	0.43469	30.033	0.10158	supercritical
484.37	250.00	94.489	0.010583	2840.5	3105.0	5.8847	2.2447	4.0401	589.35	0.43349	30.070	0.10146	supercritical
485.42	250.00	94.146	0.010622	2843.7	3109.2	5.8902	2.2400	4.0191	590.38	0.43230	30.108	0.10135	supercritical
486.46	250.00	93.807	0.010660	2846.9	3113.4	5.8957	2.2355	3.9985	591.41	0.43111	30.145	0.10124	supercritical
487.50	250.00	93.473	0.010698	2850.1	3117.6	5.9012	2.2310	3.9783	592.43	0.42991	30.182	0.10114	supercritical
488.54	250.00	93.142	0.010736	2853.3	3121.7	5.9066	2.2265	3.9585	593.44	0.42871	30.220	0.10104	supercritical
489.58	250.00	92.815	0.010774	2856.5	3125.8	5.9120	2.2222	3.9391	594.45	0.42752	30.257	0.10095	supercritical
490.62	250.00	92.492	0.010812	2859.6	3129.9	5.9174	2.2179	3.9201	595.44	0.42632	30.295	0.10086	supercritical
491.67	250.00	92.173	0.010849	2862.8	3134.0	5.9227	2.2137	3.9014	596.44	0.42512	30.333	0.10077	supercritical
492.71	250.00	91.857	0.010886	2865.9	3138.0	5.9280	2.2096	3.8830	597.42	0.42392	30.371	0.10069	supercritical
493.75	250.00	91.545	0.010924	2869.0	3142.1	5.9333	2.2055	3.8651	598.40	0.42273	30.409	0.10061	supercritical
494.79	250.00	91.237	0.010961	2872.1	3146.1	5.9385	2.2015	3.8474	599.38	0.42153	30.447	0.10054	supercritical
495.83	250.00	90.931	0.010997	2875.2	3150.1	5.9437	2.1975	3.8301	600.35	0.42033	30.485	0.10047	supercritical
496.87	250.00	90.630	0.011034	2878.2	3154.1	5.9489	2.1937	3.8131	601.31	0.41913	30.524	0.10040	supercritical
497.92	250.00	90.331	0.011070	2881.3	3158.0	5.9540	2.1898	3.7964	602.26	0.41794	30.562	0.10034	supercritical
498.96	250.00	90.036	0.011107	2884.3	3162.0	5.9592	2.1861	3.7800	603.21	0.41674	30.601	0.10028	supercritical
500.00	250.00	89.744	0.011143	2887.3	3165.9	5.9642	2.1824	3.7639	604.16	0.41555	30.639	0.10022	supercritical
501.04	250.00	89.454	0.011179	2890.3	3169.8	5.9693	2.1787	3.7481	605.10	0.41435	30.678	0.10017	supercritical
502.08	250.00	89.168	0.011215	2893.3	3173.7	5.9743	2.1751	3.7325	606.03	0.41316	30.716	0.10012	supercritical
503.12	250.00	88.885	0.011250	2896.3	3177.6	5.9793	2.1716	3.7173	606.96	0.41196	30.755	0.10008	supercritical
504.17	250.00	88.605	0.011286	2899.3	3181.5	5.9843	2.1681	3.7023	607.88	0.41077	30.794	0.10003	supercritical
505.21	250.00	88.328	0.011321	2902.3	3185.3	5.9893	2.1647	3.6875	608.80	0.40958	30.833	0.099994	supercritical
506.25	250.00	88.053	0.011357	2905.2	3189.1	5.9942	2.1613	3.6730	609.71	0.40839	30.872	0.099958	supercritical
507.29	250.00	87.782	0.011392	2908.2	3193.0	5.9991	2.1580	3.6588	610.62	0.40720	30.911	0.099924	supercritical
508.33	250.00	87.513	0.011427	2911.1	3196.8	6.0039	2.1548	3.6448	611.52	0.40601	30.950	0.099893	supercritical
509.37	250.00	87.246	0.011462	2914.0	3200.6	6.0088	2.1515	3.6311	612.42	0.40483	30.989	0.099866	supercritical
510.42	250.00	86.982	0.011497	2916.9	3204.3	6.0136	2.1484	3.6175	613.31	0.40364	31.029	0.099841	supercritical
511.46	250.00	86.721	0.011531	2919.8	3208.1	6.0184	2.1453	3.6042	614.20	0.40246	31.068	0.099819	supercritical
512.50	250.00	86.462	0.011566	2922.7	3211.8	6.0232	2.1422	3.5912	615.08	0.40128	31.107	0.099799	supercritical
513.54	250.00	86.206	0.011600	2925.6	3215.6	6.0279	2.1392	3.5783	615.96	0.40010	31.147	0.099782	supercritical
514.58	250.00	85.952	0.011634	2928.4	3219.3	6.0327	2.1362	3.5656	616.83	0.39892	31.186	0.099768	supercritical
515.62	250.00	85.701	0.011668	2931.3	3223.0	6.0374	2.1333	3.5532	617.70	0.39774	31.226	0.099756	supercritical
516.67	250.00	85.452	0.011703	2934.1	3226.7	6.0420	2.1304	3.5409	618.56	0.39657	31.265	0.099747	supercritical
517.71	250.00	85.205	0.011736	2937.0	3230.4	6.0467	2.1275	3.5289	619.42	0.39539	31.305	0.099740	supercritical
518.75	250.00	84.961	0.011770	2939.8	3234.0	6.0513	2.1247	3.5170	620.28	0.39422	31.344	0.099736	supercritical
519.79	250.00	84.718	0.011804	2942.6	3237.7	6.0560	2.1220	3.5054	621.13	0.39306	31.384	0.099734	supercritical
520.83	250.00	84.478	0.011837	2945.4	3241.4	6.0606	2.1193	3.4939	621.97	0.39189	31.424	0.099734	supercritical
521.87	250.00	84.240	0.011871	2948.2	3245.0	6.0651	2.1166	3.4826	622.82	0.39072	31.463	0.099736	supercritical
522.92	250.00	84.004	0.011904	2951.0	3248.6	6.0697	2.1140	3.4715	623.65	0.38956	31.503	0.099741	supercritical
523.96	250.00	83.771	0.011937	2953.8	3252.2	6.0742	2.1114	3.4605	624.49	0.38840	31.543	0.099748	supercritical
525.00	250.00	83.539	0.011970	2956.6	3255.8	6.0787	2.1088	3.4497	625.32	0.38724	31.583	0.099757	supercritical
526.04	250.00	83.309	0.012003	2959.3	3259.4	6.0832	2.1063	3.4391	626.15	0.38609	31.623	0.099768	supercritical
527.08	250.00	83.081	0.012036	2962.1	3263.0	6.0877	2.1038	3.4286	626.97	0.38493	31.663	0.099781	supercritical
528.12	250.00	82.856	0.012069	2964.8	3266.5	6.0921	2.1014	3.4183	627.79	0.38378	31.703	0.099796	supercritical
529.17	250.00	82.632	0.012102	2967.6	3270.1	6.0966	2.0990	3.4082	628.60	0.38263	31.743	0.099813	supercritical
530.21	250.00	82.410	0.012134	2970.3	3273.6	6.1010	2.0966	3.3982	629.41	0.38149	31.783	0.099832	supercritical
531.25	250.00	82.190	0.012167	2973.0	3277.2	6.1054	2.0943	3.3884	630.22	0.38034	31.823	0.099853	supercritical
532.29	250.00	81.972	0.012199	2975.7	3280.7	6.1098	2.0920	3.3787	631.02	0.37920	31.863	0.099876	supercritical
533.33	250.00	81.755	0.012232	2978.4	3284.2	6.1141	2.0897	3.3691	631.82	0.37806	31.903	0.099900	supercritical
534.37	250.00	81.540	0.012264	2981.1	3287.7	6.1185	2.0875	3.3597	632.62	0.37693	31.943	0.099927	supercritical
535.42	250.00	81.327	0.012296	2983.8	3291.2	6.1228	2.0853	3.3505	633.41	0.37580	31.983	0.099955	supercritical
536.46	250.00	81.116	0.012328	2986.5	3294.7	6.1271	2.0832	3.3413	634.20	0.37466	32.023	0.099985	supercritical
537.50	250.00	80.907	0.012360	2989.2	3298.2	6.1314	2.0810	3.3323	634.99	0.37354	32.064	0.10002	supercritical
538.54	250.00	80.699	0.012392	2991.9	3301.6	6.1357	2.0789	3.3235	635.77	0.37241	32.104	0.10005	supercritical
539.58	250.00	80.493	0.012423	2994.5	3305.1	6.1399	2.0769	3.3147	636.55	0.37129	32.144	0.10008	supercritical
540.62	250.00	80.288	0.012455	2997.2	3308.6	6.1442	2.0748	3.3061	637.32	0.37017	32.184	0.10012	supercritical
541.67	250.00	80.085	0.012487	2999.8	3312.0	6.1484	2.0728	3.2976	638.10	0.36905	32.225	0.10016	supercritical
542.71	250.00	79.884	0.012518	3002.5	3315.4	6.1526	2.0709	3.2892	638.86	0.36794	32.265	0.10020	supercritical
543.75	250.00	79.684	0.012550	3005.1	3318.8	6.1568	2.0689	3.2810	639.63	0.36683	32.305	0.10024	supercritical
544.79	250.00	79.486	0.012581	3007.7	3322.3	6.1610	2.0670	3.2728	640.39	0.36572	32.345	0.10028	supercritical
545.83	250.00	79.289	0.012612	3010.4	3325.7	6.1651	2.0651	3.2648	641.15	0.36461	32.386	0.10033	supercritical
546.87	250.00	79.094	0.012643	3013.0	3329.1	6.1693	2.0633	3.2569	641.91	0.36351	32.426	0.10037	supercritical
547.92	250.00	78.900	0.012674	3015.6	3332.4	6.1734	2.0615	3.2491	642.66	0.36241	32.467	0.10042	supercritical
548.96	250.00	78.707	0.012705	3018.2	3335.8	6.1775	2.0597	3.2414	643.41	0.36131	32.507	0.10047	supercritical
550.00	250.00	78.517	0.012736	3020.8	3339.2	6.1816	2.0579	3.2338	644.16	0.36022	32.547	0.10052	supercritical
551.04	250.00	78.327	0.012767	3023.4	3342.6	6.1857	2.0561	3.2263	644.91	0.35913	32.588	0.10057	supercritical
552.08	250.00	78.139	0.012798	3026.0	3345.9	6.1898	2.0544	3.2190	645.65	0.35804	32.628	0.10062	supercritical
553.12	250.00	77.952	0.012828	3028.6	3349.3	6.1938	2.0527	3.2117	646.39	0.35696	32.669	0.10067	supercritical
554.17	250.00	77.767	0.012859	3031.1	3352.6	6.1979	2.0511	3.2045	647.12	0.35587	32.709	0.10073	supercritical
555.21	250.00	77.583	0.012889	3033.7	3355.9	6.2019	2.0494	3.1974	647.85	0.35479	32.749	0.10078	supercritical
556.25	250.00	77.400	0.012920	3036.3	3359.3	6.2059	2.0478	3.1904	648.58	0.35372	32.790	0.10084	supercritical
557.29	250.00	77.218	0.012950	3038.8	3362.6	6.2099	2.0462	3.1835	649.31	0.35265	32.830	0.10090	supercritical
558.33	250.00	77.038	0.012981	3041.4	3365.9	6.2139	2.0446	3.1767	650.04	0.35158	32.871	0.10096	supercritical
559.37	250.00	76.859	0.013011	3043.9	3369.2	6.2179	2.0431	3.1700	650.76	0.35051	32.911	0.10102	supercritical
560.42	250.00	76.682	0.013041	3046.5	3372.5	6.2218	2.0416	3.1634	651.48	0.34945	32.952	0.10108	supercritical
561.46	250.00	76.505	0.013071	3049.0	3375.8	6.2258	2.0401	3.1569	652.19	0.34839	32.992	0.10115	supercritical
562.50	250.00	76.330	0.013101	3051.6	3379.1	6.2297	2.0386	3.1504	652.91	0.34733	33.033	0.10121	supercritical
563.54	250.00	76.156	0.013131	3054.1	3382.4	6.2336	2.0372	3.1440	653.62	0.34627	33.073	0.10127	supercritical
564.58	250.00	75.983	0.013161	3056.6	3385.6	6.2375	2.0357	3.1378	654.33	0.34522	33.114	0.10134	supercritical
565.62	250.00	75.811	0.013191	3059.1	3388.9	6.2414	2.0343	3.1316	655.03	0.34418	33.154	0.10141	supercritical
566.67	250.00	75.641	0.013220	3061.7	3392.2	6.2453	2.0329	3.1254	655.74	0.34313	33.195	0.10148	supercritical
567.71	250.00	75.472	0.013250	3064.2	3395.4	6.2492	2.0316	3.1194	656.44	0.34209	33.235	0.10155	supercritical
568.75	250.00	75.303	0.013280	3066.7	3398.7	6.2530	2.0302	3.1134	657.14	0.34105	33.276	0.10162	supercritical
569.79	250.00	75.136	0.013309	3069.2	3401.9	6.2569	2.0289	3.1075	657.83	0.34002	33.316	0.10169	supercritical
570.83	250.00	74.970	0.013339	3071.7	3405.1	6.2607	2.0276	3.1017	658.53	0.33898	33.357	0.10176	supercritical
571.87	250.00	74.805	0.013368	3074.2	3408.4	6.2645	2.0263	3.0960	659.22	0.33795	33.397	0.10183	supercritical
572.92	250.00	74.641	0.013397	3076.7	3411.6	6.2684	2.0251	3.0903	659.91	0.33693	33.438	0.10191	supercritical
573.96	250.00	74.479	0.013427	3079.1	3414.8	6.2722	2.0238	3.0847	660.59	0.33591	33.478	0.10198	supercritical
575.00	250.00	74.317	0.013456	3081.6	3418.0	6.2759	2.0226	3.0792	661.28	0.33489	33.519	0.10206	supercritical
576.04	250.00	74.156	0.013485	3084.1	3421.2	6.2797	2.0214	3.0738	661.96	0.33387	33.560	0.10214	supercritical
577.08	250.00	73.996	0.013514	3086.6	3424.4	6.2835	2.0202	3.0684	662.64	0.33286	33.600	0.10221	supercritical
578.12	250.00	73.838	0.013543	3089.0	3427.6	6.2872	2.0190	3.0631	663.32	0.33185	33.641	0.10229	supercritical
579.17	250.00	73.680	0.013572	3091.5	3430.8	6.2910	2.0179	3.0578	663.99	0.33084	33.681	0.10237	supercritical
580.21	250.00	73.523	0.013601	3094.0	3434.0	6.2947	2.0168	3.0526	664.67	0.32984	33.722	0.10245	supercritical
581.25	250.00	73.368	0.013630	3096.4	3437.2	6.2984	2.0157	3.0475	665.34	0.32884	33.762	0.10253	supercritical
582.29	250.00	73.213	0.013659	3098.9	3440.3	6.3021	2.0146	3.0424	666.01	0.32784	33.803	0.10261	supercritical
583.33	250.00	73.059	0.013688	3101.3	3443.5	6.3058	2.0135	3.0375	666.67	0.32685	33.843	0.10270	supercritical
584.37	250.00	72.906	0.013716	3103.8	3446.7	6.3095	2.0124	3.0325	667.34	0.32586	33.884	0.10278	supercritical
585.42	250.00	72.754	0.013745	3106.2	3449.8	6.3132	2.0114	3.0276	668.00	0.32487	33.924	0.10286	supercritical
586.46	250.00	72.604	0.013773	3108.6	3453.0	6.3169	2.0104	3.0228	668.66	0.32388	33.965	0.10295	supercritical
587.50	250.00	72.453	0.013802	3111.1	3456.1	6.3205	2.0094	3.0181	669.32	0.32290	34.005	0.10304	supercritical
588.54	250.00	72.304	0.013830	3113.5	3459.3	6.3242	2.0084	3.0134	669.98	0.32193	34.046	0.10312	supercritical
589.58	250.00	72.156	0.013859	3115.9	3462.4	6.3278	2.0074	3.0087	670.63	0.32095	34.086	0.10321	supercritical
590.62	250.00	72.009	0.013887	3118.3	3465.5	6.3314	2.0064	3.0042	671.28	0.31998	34.127	0.10330	supercritical
591.67	250.00	71.862	0.013916	3120.8	3468.6	6.3351	2.0055	2.9996	671.93	0.31901	34.167	0.10338	supercritical
592.71	250.00	71.716	0.013944	3123.2	3471.8	6.3387	2.0046	2.9952	672.58	0.31805	34.208	0.10347	supercritical
593.75	250.00	71.572	0.013972	3125.6	3474.9	6.3423	2.0036	2.9907	673.23	0.31708	34.248	0.10356	supercritical
594.79	250.00	71.428	0.014000	3128.0	3478.0	6.3459	2.0028	2.9864	673.87	0.31613	34.289	0.10365	supercritical
595.83	250.00	71.285	0.014028	3130.4	3481.1	6.3494	2.0019	2.9821	674.51	0.31517	34.329	0.10374	supercritical
596.87	250.00	71.142	0.014056	3132.8	3484.2	6.3530	2.0010	2.9778	675.15	0.31422	34.370	0.10384	supercritical
597.92	250.00	71.001	0.014084	3135.2	3487.3	6.3566	2.0001	2.9736	675.79	0.31327	34.410	0.10393	supercritical
598.96	250.00	70.860	0.014112	3137.6	3490.4	6.3601	1.9993	2.9694	676.43	0.31232	34.450	0.10402	supercritical
600.00	250.00	70.720	0.014140	3140.0	3493.5	6.3637	1.9985	2.9653	677.06	0.31138	34.491	0.10411	supercritical
601.04	250.00	70.581	0.014168	3142.4	3496.6	6.3672	1.9977	2.9612	677.70	0.31044	34.531	0.10421	supercritical
602.08	250.00	70.443	0.014196	3144.8	3499.7	6.3707	1.9969	2.9572	678.33	0.30950	34.572	0.10430	supercritical
603.12	250.00	70.305	0.014224	3147.2	3502.7	6.3742	1.9961	2.9532	678.96	0.30857	34.612	0.10440	supercritical
604.17	250.00	70.169	0.014251	3149.5	3505.8	6.3777	1.9953	2.9493	679.59	0.30764	34.653	0.10449	supercritical
605.21	250.00	70.033	0.014279	3151.9	3508.9	6.3812	1.9946	2.9454	680.21	0.30671	34.693	0.10459	supercritical
606.25	250.00	69.898	0.014307	3154.3	3512.0	6.3847	1.9938	2.9416	680.84	0.30579	34.733	0.10468	supercritical
607.29	250.00	69.763	0.014334	3156.7	3515.0	6.3882	1.9931	2.9378	681.46	0.30487	34.774	0.10478	supercritical
608.33	250.00	69.629	0.014362	3159.0	3518.1	6.3917	1.9924	2.9341	682.08	0.30395	34.814	0.10488	supercritical
609.37	250.00	69.496	0.014389	3161.4	3521.1	6.3951	1.9917	2.9304	682.70	0.30303	34.855	0.10498	supercritical
610.42	250.00	69.364	0.014417	3163.8	3524.2	6.3986	1.9910	2.9267	683.31	0.30212	34.895	0.10507	supercritical
611.46	250.00	69.232	0.014444	3166.1	3527.2	6.4020	1.9903	2.9231	683.93	0.30121	34.935	0.10517	supercritical
612.50	250.00	69.102	0.014471	3168.5	3530.3	6.4055	1.9897	2.9195	684.54	0.30031	34.976	0.10527	supercritical
613.54	250.00	68.971	0.014499	3170.8	3533.3	6.4089	1.9890	2.9160	685.16	0.29941	35.016	0.10537	supercritical
614.58	250.00	68.842	0.014526	3173.2	3536.3	6.4123	1.9884	2.9125	685.77	0.29851	35.056	0.10547	supercritical
615.62	250.00	68.713	0.014553	3175.5	3539.4	6.4157	1.9877	2.9090	686.37	0.29761	35.097	0.10557	supercritical
616.67	250.00	68.585	0.014580	3177.9	3542.4	6.4192	1.9871	2.9056	686.98	0.29672	35.137	0.10567	supercritical
617.71	250.00	68.458	0.014608	3180.2	3545.4	6.4225	1.9865	2.9023	687.59	0.29583	35.177	0.10578	supercritical
618.75	250.00	68.331	0.014635	3182.6	3548.5	6.4259	1.9859	2.8989	688.19	0.29494	35.217	0.10588	supercritical
619.79	250.00	68.205	0.014662	3184.9	3551.5	6.4293	1.9853	2.8956	688.79	0.29406	35.258	0.10598	supercritical
620.83	250.00	68.079	0.014689	3187.3	3554.5	6.4327	1.9848	2.8924	689.39	0.29318	35.298	0.10608	supercritical
621.87	250.00	67.955	0.014716	3189.6	3557.5	6.4361	1.9842	2.8891	689.99	0.29230	35.338	0.10619	supercritical
622.92	250.00	67.830	0.014743	3191.9	3560.5	6.4394	1.9837	2.8860	690.59	0.29142	35.378	0.10629	supercritical
623.96	250.00	67.707	0.014770	3194.3	3563.5	6.4428	1.9831	2.8828	691.19	0.29055	35.419	0.10639	supercritical
625.00	250.00	67.584	0.014796	3196.6	3566.5	6.4461	1.9826	2.8797	691.78	0.28968	35.459	0.10650	supercritical
626.04	250.00	67.462	0.014823	3198.9	3569.5	6.4495	1.9821	2.8766	692.38	0.28882	35.499	0.10660	supercritical
627.08	250.00	67.340	0.014850	3201.3	3572.5	6.4528	1.9816	2.8736	692.97	0.28796	35.539	0.10671	supercritical
628.12	250.00	67.219	0.014877	3203.6	3575.5	6.4561	1.9811	2.8706	693.56	0.28710	35.580	0.10681	supercritical
629.17	250.00	67.099	0.014903	3205.9	3578.5	6.4594	1.9806	2.8676	694.15	0.28624	35.620	0.10692	supercritical
630.21	250.00	66.979	0.014930	3208.2	3581.5	6.4627	1.9801	2.8646	694.73	0.28538	35.660	0.10702	supercritical
631.25	250.00	66.860	0.014957	3210.5	3584.5	6.4660	1.9797	2.8617	695.32	0.28453	35.700	0.10713	supercritical
632.29	250.00	66.741	0.014983	3212.9	3587.4	6.4693	1.9792	2.8588	695.90	0.28369	35.740	0.10724	supercritical
633.33	250.00	66.623	0.015010	3215.2	3590.4	6.4726	1.9788	2.8560	696.49	0.28284	35.780	0.10734	supercritical
634.37	250.00	66.505	0.015036	3217.5	3593.4	6.4759	1.9783	2.8532	697.07	0.28200	35.820	0.10745	supercritical
635.42	250.00	66.388	0.015063	3219.8	3596.4	6.4791	1.9779	2.8504	697.65	0.28116	35.861	0.10756	supercritical
636.46	250.00	66.272	0.015089	3222.1	3599.3	6.4824	1.9775	2.8476	698.23	0.28032	35.901	0.10767	supercritical
637.50	250.00	66.156	0.015116	3224.4	3602.3	6.4857	1.9771	2.8449	698.80	0.27949	35.941	0.10777	supercritical
638.54	250.00	66.041	0.015142	3226.7	3605.2	6.4889	1.9767	2.8422	699.38	0.27866	35.981	0.10788	supercritical
639.58	250.00	65.927	0.015168	3229.0	3608.2	6.4922	1.9763	2.8396	699.96	0.27783	36.021	0.10799	supercritical
640.62	250.00	65.812	0.015195	3231.3	3611.2	6.4954	1.9759	2.8369	700.53	0.27701	36.061	0.10810	supercritical
641.67	250.00	65.699	0.015221	3233.6	3614.1	6.4986	1.9755	2.8343	701.10	0.27619	36.101	0.10821	supercritical
642.71	250.00	65.586	0.015247	3235.9	3617.1	6.5019	1.9752	2.8318	701.67	0.27537	36.141	0.10832	supercritical
643.75	250.00	65.473	0.015273	3238.2	3620.0	6.5051	1.9748	2.8292	702.24	0.27455	36.181	0.10843	supercritical
644.79	250.00	65.361	0.015300	3240.5	3623.0	6.5083	1.9745	2.8267	702.81	0.27374	36.221	0.10854	supercritical
645.83	250.00	65.250	0.015326	3242.8	3625.9	6.5115	1.9742	2.8242	703.37	0.27293	36.261	0.10865	supercritical
646.87	250.00	65.139	0.015352	3245.1	3628.8	6.5147	1.9738	2.8217	703.94	0.27212	36.301	0.10876	supercritical
647.92	250.00	65.029	0.015378	3247.3	3631.8	6.5179	1.9735	2.8193	704.50	0.27132	36.341	0.10887	supercritical
648.96	250.00	64.919	0.015404	3249.6	3634.7	6.5211	1.9732	2.8169	705.07	0.27052	36.381	0.10898	supercritical
650.00	250.00	64.810	0.015430	3251.9	3637.7	6.5242	1.9729	2.8145	705.63	0.26972	36.421	0.10909	supercritical
