Temperature (C)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
231.25	17.500	8.1542	0.12264	2651.8	2866.4	6.5326	1.8369	2.6045	526.85	1.9133	17.067	0.041793	vapor
232.29	17.500	8.1306	0.12299	2653.9	2869.1	6.5380	1.8315	2.5943	527.64	1.8991	17.114	0.041834	vapor
233.33	17.500	8.1072	0.12335	2656.0	2871.8	6.5433	1.8263	2.5844	528.43	1.8851	17.160	0.041877	vapor
234.38	17.500	8.0841	0.12370	2658.0	2874.5	6.5486	1.8212	2.5748	529.22	1.8712	17.207	0.041920	vapor
235.42	17.500	8.0611	0.12405	2660.1	2877.2	6.5539	1.8163	2.5655	530.00	1.8575	17.254	0.041965	vapor
236.46	17.500	8.0384	0.12440	2662.1	2879.8	6.5591	1.8116	2.5565	530.77	1.8440	17.300	0.042011	vapor
237.50	17.500	8.0158	0.12475	2664.2	2882.5	6.5644	1.8070	2.5477	531.54	1.8306	17.347	0.042058	vapor
238.54	17.500	7.9934	0.12510	2666.2	2885.2	6.5695	1.8026	2.5392	532.31	1.8173	17.393	0.042106	vapor
239.58	17.500	7.9712	0.12545	2668.3	2887.8	6.5747	1.7983	2.5309	533.07	1.8042	17.440	0.042155	vapor
240.63	17.500	7.9492	0.12580	2670.3	2890.4	6.5798	1.7941	2.5228	533.83	1.7912	17.486	0.042205	vapor
241.67	17.500	7.9274	0.12614	2672.3	2893.1	6.5849	1.7901	2.5150	534.58	1.7784	17.533	0.042256	vapor
242.71	17.500	7.9058	0.12649	2674.3	2895.7	6.5900	1.7861	2.5073	535.33	1.7657	17.579	0.042308	vapor
243.75	17.500	7.8843	0.12683	2676.3	2898.3	6.5950	1.7823	2.4999	536.07	1.7532	17.625	0.042361	vapor
244.79	17.500	7.8630	0.12718	2678.3	2900.9	6.6001	1.7786	2.4926	536.81	1.7407	17.672	0.042415	vapor
245.83	17.500	7.8419	0.12752	2680.3	2903.5	6.6051	1.7749	2.4856	537.55	1.7284	17.718	0.042470	vapor
246.88	17.500	7.8209	0.12786	2682.3	2906.1	6.6101	1.7714	2.4787	538.28	1.7163	17.764	0.042526	vapor
247.92	17.500	7.8001	0.12820	2684.3	2908.6	6.6150	1.7680	2.4719	539.01	1.7043	17.811	0.042583	vapor
248.96	17.500	7.7795	0.12854	2686.3	2911.2	6.6199	1.7646	2.4654	539.74	1.6924	17.857	0.042640	vapor
250.00	17.500	7.7590	0.12888	2688.2	2913.8	6.6248	1.7614	2.4589	540.46	1.6806	17.903	0.042699	vapor
251.04	17.500	7.7387	0.12922	2690.2	2916.3	6.6297	1.7582	2.4527	541.18	1.6689	17.950	0.042758	vapor
252.08	17.500	7.7185	0.12956	2692.2	2918.9	6.6346	1.7551	2.4466	541.90	1.6574	17.996	0.042819	vapor
253.13	17.500	7.6985	0.12990	2694.1	2921.4	6.6394	1.7521	2.4406	542.61	1.6459	18.042	0.042880	vapor
254.17	17.500	7.6786	0.13023	2696.1	2924.0	6.6443	1.7492	2.4348	543.32	1.6346	18.088	0.042942	vapor
255.21	17.500	7.6589	0.13057	2698.0	2926.5	6.6491	1.7464	2.4291	544.03	1.6234	18.134	0.043005	vapor
256.25	17.500	7.6393	0.13090	2699.9	2929.0	6.6538	1.7436	2.4235	544.73	1.6123	18.180	0.043068	vapor
257.29	17.500	7.6199	0.13124	2701.9	2931.5	6.6586	1.7409	2.4181	545.43	1.6014	18.226	0.043133	vapor
258.33	17.500	7.6005	0.13157	2703.8	2934.1	6.6633	1.7382	2.4128	546.13	1.5905	18.273	0.043198	vapor
259.38	17.500	7.5814	0.13190	2705.7	2936.6	6.6680	1.7357	2.4076	546.83	1.5798	18.319	0.043264	vapor
260.42	17.500	7.5623	0.13223	2707.7	2939.1	6.6727	1.7332	2.4025	547.52	1.5691	18.365	0.043331	vapor
261.46	17.500	7.5434	0.13257	2709.6	2941.6	6.6774	1.7307	2.3975	548.21	1.5586	18.411	0.043398	vapor
262.50	17.500	7.5247	0.13290	2711.5	2944.1	6.6821	1.7283	2.3927	548.89	1.5482	18.457	0.043466	vapor
263.54	17.500	7.5060	0.13323	2713.4	2946.6	6.6867	1.7260	2.3879	549.58	1.5378	18.503	0.043535	vapor
264.58	17.500	7.4875	0.13356	2715.3	2949.0	6.6914	1.7237	2.3833	550.26	1.5276	18.549	0.043605	vapor
265.63	17.500	7.4691	0.13389	2717.2	2951.5	6.6960	1.7215	2.3787	550.94	1.5175	18.595	0.043675	vapor
266.67	17.500	7.4508	0.13421	2719.1	2954.0	6.7006	1.7194	2.3743	551.61	1.5074	18.640	0.043746	vapor
267.71	17.500	7.4327	0.13454	2721.0	2956.5	6.7051	1.7173	2.3699	552.29	1.4975	18.686	0.043818	vapor
268.75	17.500	7.4146	0.13487	2722.9	2958.9	6.7097	1.7152	2.3657	552.96	1.4877	18.732	0.043891	vapor
269.79	17.500	7.3967	0.13520	2724.8	2961.4	6.7142	1.7132	2.3615	553.63	1.4779	18.778	0.043964	vapor
270.83	17.500	7.3789	0.13552	2726.7	2963.9	6.7187	1.7113	2.3574	554.29	1.4683	18.824	0.044037	vapor
271.88	17.500	7.3612	0.13585	2728.6	2966.3	6.7233	1.7094	2.3535	554.96	1.4588	18.870	0.044112	vapor
272.92	17.500	7.3437	0.13617	2730.5	2968.8	6.7277	1.7075	2.3496	555.62	1.4493	18.916	0.044187	vapor
273.96	17.500	7.3262	0.13650	2732.3	2971.2	6.7322	1.7057	2.3457	556.28	1.4399	18.962	0.044262	vapor
275.00	17.500	7.3089	0.13682	2734.2	2973.7	6.7367	1.7040	2.3420	556.93	1.4307	19.007	0.044338	vapor
276.04	17.500	7.2916	0.13714	2736.1	2976.1	6.7411	1.7022	2.3383	557.59	1.4215	19.053	0.044415	vapor
277.08	17.500	7.2745	0.13747	2738.0	2978.5	6.7455	1.7006	2.3348	558.24	1.4124	19.099	0.044493	vapor
278.13	17.500	7.2575	0.13779	2739.8	2981.0	6.7500	1.6989	2.3312	558.89	1.4034	19.145	0.044571	vapor
279.17	17.500	7.2406	0.13811	2741.7	2983.4	6.7544	1.6974	2.3278	559.54	1.3945	19.190	0.044649	vapor
280.21	17.500	7.2238	0.13843	2743.5	2985.8	6.7587	1.6958	2.3244	560.19	1.3856	19.236	0.044729	vapor
281.25	17.500	7.2070	0.13875	2745.4	2988.2	6.7631	1.6943	2.3212	560.83	1.3769	19.282	0.044808	vapor
282.29	17.500	7.1904	0.13907	2747.3	2990.6	6.7675	1.6928	2.3179	561.47	1.3682	19.327	0.044889	vapor
283.33	17.500	7.1739	0.13939	2749.1	2993.1	6.7718	1.6914	2.3148	562.11	1.3596	19.373	0.044970	vapor
284.38	17.500	7.1575	0.13971	2751.0	2995.5	6.7761	1.6900	2.3117	562.75	1.3511	19.419	0.045051	vapor
285.42	17.500	7.1412	0.14003	2752.8	2997.9	6.7804	1.6886	2.3086	563.39	1.3427	19.464	0.045133	vapor
286.46	17.500	7.1250	0.14035	2754.7	3000.3	6.7847	1.6873	2.3057	564.02	1.3343	19.510	0.045215	vapor
287.50	17.500	7.1089	0.14067	2756.5	3002.7	6.7890	1.6860	2.3028	564.65	1.3260	19.556	0.045298	vapor
288.54	17.500	7.0928	0.14099	2758.3	3005.1	6.7933	1.6848	2.2999	565.28	1.3178	19.601	0.045382	vapor
289.58	17.500	7.0769	0.14130	2760.2	3007.5	6.7976	1.6835	2.2971	565.91	1.3097	19.647	0.045466	vapor
290.63	17.500	7.0610	0.14162	2762.0	3009.9	6.8018	1.6823	2.2944	566.54	1.3017	19.692	0.045551	vapor
291.67	17.500	7.0453	0.14194	2763.8	3012.2	6.8060	1.6812	2.2917	567.16	1.2937	19.738	0.045636	vapor
292.71	17.500	7.0296	0.14225	2765.7	3014.6	6.8103	1.6801	2.2891	567.78	1.2858	19.783	0.045721	vapor
293.75	17.500	7.0141	0.14257	2767.5	3017.0	6.8145	1.6790	2.2865	568.40	1.2780	19.829	0.045807	vapor
294.79	17.500	6.9986	0.14289	2769.3	3019.4	6.8187	1.6779	2.2840	569.02	1.2702	19.875	0.045894	vapor
295.83	17.500	6.9832	0.14320	2771.2	3021.8	6.8228	1.6768	2.2816	569.64	1.2626	19.920	0.045981	vapor
296.88	17.500	6.9679	0.14352	2773.0	3024.1	6.8270	1.6758	2.2792	570.26	1.2549	19.965	0.046068	vapor
297.92	17.500	6.9526	0.14383	2774.8	3026.5	6.8312	1.6748	2.2768	570.87	1.2474	20.011	0.046156	vapor
298.96	17.500	6.9375	0.14414	2776.6	3028.9	6.8353	1.6739	2.2745	571.48	1.2399	20.056	0.046244	vapor
300.00	17.500	6.9224	0.14446	2778.5	3031.3	6.8395	1.6730	2.2722	572.09	1.2325	20.102	0.046333	vapor
301.04	17.500	6.9074	0.14477	2780.3	3033.6	6.8436	1.6721	2.2700	572.70	1.2252	20.147	0.046422	vapor
302.08	17.500	6.8926	0.14508	2782.1	3036.0	6.8477	1.6712	2.2678	573.31	1.2179	20.193	0.046512	vapor
303.13	17.500	6.8777	0.14540	2783.9	3038.3	6.8518	1.6703	2.2657	573.91	1.2107	20.238	0.046602	vapor
304.17	17.500	6.8630	0.14571	2785.7	3040.7	6.8559	1.6695	2.2636	574.52	1.2036	20.283	0.046693	vapor
305.21	17.500	6.8483	0.14602	2787.5	3043.1	6.8600	1.6687	2.2615	575.12	1.1965	20.329	0.046784	vapor
306.25	17.500	6.8338	0.14633	2789.3	3045.4	6.8640	1.6679	2.2595	575.72	1.1895	20.374	0.046875	vapor
307.29	17.500	6.8193	0.14664	2791.1	3047.8	6.8681	1.6671	2.2576	576.32	1.1825	20.419	0.046967	vapor
308.33	17.500	6.8048	0.14695	2793.0	3050.1	6.8721	1.6664	2.2556	576.92	1.1756	20.465	0.047059	vapor
309.38	17.500	6.7905	0.14727	2794.8	3052.5	6.8762	1.6657	2.2538	577.51	1.1688	20.510	0.047152	vapor
310.42	17.500	6.7762	0.14758	2796.6	3054.8	6.8802	1.6650	2.2519	578.11	1.1620	20.555	0.047245	vapor
311.46	17.500	6.7620	0.14789	2798.4	3057.2	6.8842	1.6643	2.2501	578.70	1.1553	20.601	0.047339	vapor
312.50	17.500	6.7479	0.14820	2800.2	3059.5	6.8882	1.6637	2.2483	579.29	1.1486	20.646	0.047432	vapor
313.54	17.500	6.7338	0.14850	2802.0	3061.8	6.8922	1.6630	2.2466	579.88	1.1421	20.691	0.047527	vapor
314.58	17.500	6.7198	0.14881	2803.8	3064.2	6.8962	1.6624	2.2449	580.47	1.1355	20.737	0.047621	vapor
315.63	17.500	6.7059	0.14912	2805.6	3066.5	6.9002	1.6618	2.2432	581.06	1.1290	20.782	0.047716	vapor
316.67	17.500	6.6921	0.14943	2807.4	3068.9	6.9041	1.6613	2.2416	581.65	1.1226	20.827	0.047812	vapor
317.71	17.500	6.6783	0.14974	2809.1	3071.2	6.9081	1.6607	2.2400	582.23	1.1162	20.872	0.047907	vapor
318.75	17.500	6.6646	0.15005	2810.9	3073.5	6.9120	1.6602	2.2384	582.81	1.1099	20.917	0.048003	vapor
319.79	17.500	6.6509	0.15035	2812.7	3075.9	6.9160	1.6597	2.2369	583.39	1.1037	20.963	0.048100	vapor
320.83	17.500	6.6374	0.15066	2814.5	3078.2	6.9199	1.6592	2.2354	583.98	1.0974	21.008	0.048197	vapor
321.88	17.500	6.6239	0.15097	2816.3	3080.5	6.9238	1.6587	2.2339	584.55	1.0913	21.053	0.048294	vapor
322.92	17.500	6.6104	0.15128	2818.1	3082.8	6.9277	1.6582	2.2325	585.13	1.0852	21.098	0.048391	vapor
323.96	17.500	6.5971	0.15158	2819.9	3085.2	6.9316	1.6578	2.2311	585.71	1.0791	21.143	0.048489	vapor
325.00	17.500	6.5838	0.15189	2821.7	3087.5	6.9355	1.6574	2.2297	586.28	1.0731	21.188	0.048587	vapor
326.04	17.500	6.5705	0.15219	2823.5	3089.8	6.9394	1.6570	2.2283	586.86	1.0672	21.233	0.048686	vapor
327.08	17.500	6.5573	0.15250	2825.3	3092.1	6.9432	1.6566	2.2270	587.43	1.0613	21.278	0.048785	vapor
328.13	17.500	6.5442	0.15281	2827.0	3094.4	6.9471	1.6562	2.2257	588.00	1.0554	21.324	0.048884	vapor
329.17	17.500	6.5312	0.15311	2828.8	3096.8	6.9509	1.6558	2.2245	588.57	1.0496	21.369	0.048983	vapor
330.21	17.500	6.5182	0.15342	2830.6	3099.1	6.9548	1.6555	2.2232	589.14	1.0439	21.414	0.049083	vapor
331.25	17.500	6.5053	0.15372	2832.4	3101.4	6.9586	1.6551	2.2220	589.71	1.0382	21.459	0.049183	vapor
332.29	17.500	6.4924	0.15403	2834.2	3103.7	6.9624	1.6548	2.2208	590.28	1.0325	21.504	0.049284	vapor
333.33	17.500	6.4796	0.15433	2835.9	3106.0	6.9663	1.6545	2.2196	590.84	1.0269	21.549	0.049385	vapor
334.38	17.500	6.4669	0.15463	2837.7	3108.3	6.9701	1.6542	2.2185	591.41	1.0213	21.594	0.049486	vapor
335.42	17.500	6.4542	0.15494	2839.5	3110.6	6.9739	1.6539	2.2174	591.97	1.0158	21.639	0.049587	vapor
336.46	17.500	6.4416	0.15524	2841.3	3113.0	6.9777	1.6537	2.2163	592.53	1.0103	21.684	0.049689	vapor
337.50	17.500	6.4290	0.15555	2843.1	3115.3	6.9814	1.6534	2.2152	593.09	1.0049	21.729	0.049791	vapor
338.54	17.500	6.4165	0.15585	2844.8	3117.6	6.9852	1.6532	2.2142	593.65	0.99951	21.774	0.049893	vapor
339.58	17.500	6.4040	0.15615	2846.6	3119.9	6.9890	1.6530	2.2132	594.21	0.99416	21.819	0.049996	vapor
340.63	17.500	6.3916	0.15645	2848.4	3122.2	6.9927	1.6527	2.2122	594.77	0.98886	21.864	0.050099	vapor
341.67	17.500	6.3793	0.15676	2850.2	3124.5	6.9965	1.6525	2.2112	595.32	0.98360	21.909	0.050202	vapor
342.71	17.500	6.3670	0.15706	2851.9	3126.8	7.0002	1.6524	2.2102	595.88	0.97838	21.953	0.050305	vapor
343.75	17.500	6.3548	0.15736	2853.7	3129.1	7.0040	1.6522	2.2093	596.43	0.97321	21.998	0.050409	vapor
344.79	17.500	6.3426	0.15766	2855.5	3131.4	7.0077	1.6520	2.2084	596.98	0.96808	22.043	0.050513	vapor
345.83	17.500	6.3305	0.15796	2857.3	3133.7	7.0114	1.6519	2.2075	597.53	0.96298	22.088	0.050618	vapor
346.88	17.500	6.3185	0.15827	2859.0	3136.0	7.0151	1.6517	2.2066	598.08	0.95793	22.133	0.050722	vapor
347.92	17.500	6.3065	0.15857	2860.8	3138.3	7.0188	1.6516	2.2058	598.63	0.95292	22.178	0.050827	vapor
348.96	17.500	6.2945	0.15887	2862.6	3140.6	7.0225	1.6515	2.2049	599.18	0.94794	22.223	0.050932	vapor
350.00	17.500	6.2826	0.15917	2864.3	3142.9	7.0262	1.6514	2.2041	599.73	0.94301	22.268	0.051037	vapor
351.04	17.500	6.2708	0.15947	2866.1	3145.2	7.0299	1.6513	2.2033	600.28	0.93811	22.312	0.051143	vapor
352.08	17.500	6.2590	0.15977	2867.9	3147.5	7.0336	1.6512	2.2025	600.82	0.93325	22.357	0.051249	vapor
353.12	17.500	6.2472	0.16007	2869.6	3149.8	7.0372	1.6511	2.2018	601.37	0.92843	22.402	0.051355	vapor
354.17	17.500	6.2355	0.16037	2871.4	3152.1	7.0409	1.6510	2.2010	601.91	0.92365	22.447	0.051462	vapor
355.21	17.500	6.2239	0.16067	2873.2	3154.4	7.0445	1.6510	2.2003	602.45	0.91890	22.491	0.051568	vapor
356.25	17.500	6.2123	0.16097	2874.9	3156.6	7.0482	1.6509	2.1996	602.99	0.91420	22.536	0.051675	vapor
357.29	17.500	6.2008	0.16127	2876.7	3158.9	7.0518	1.6509	2.1989	603.53	0.90952	22.581	0.051782	vapor
358.33	17.500	6.1893	0.16157	2878.5	3161.2	7.0555	1.6509	2.1983	604.07	0.90488	22.626	0.051890	vapor
359.37	17.500	6.1778	0.16187	2880.2	3163.5	7.0591	1.6509	2.1976	604.61	0.90028	22.670	0.051998	vapor
360.42	17.500	6.1664	0.16217	2882.0	3165.8	7.0627	1.6508	2.1970	605.15	0.89572	22.715	0.052106	vapor
361.46	17.500	6.1551	0.16247	2883.8	3168.1	7.0663	1.6508	2.1963	605.68	0.89118	22.760	0.052214	vapor
362.50	17.500	6.1438	0.16277	2885.5	3170.4	7.0699	1.6509	2.1957	606.22	0.88669	22.805	0.052322	vapor
363.54	17.500	6.1325	0.16306	2887.3	3172.7	7.0735	1.6509	2.1952	606.75	0.88222	22.849	0.052431	vapor
364.58	17.500	6.1213	0.16336	2889.1	3175.0	7.0771	1.6509	2.1946	607.29	0.87779	22.894	0.052540	vapor
365.62	17.500	6.1102	0.16366	2890.8	3177.2	7.0807	1.6509	2.1940	607.82	0.87339	22.939	0.052649	vapor
366.67	17.500	6.0991	0.16396	2892.6	3179.5	7.0842	1.6510	2.1935	608.35	0.86903	22.983	0.052758	vapor
367.71	17.500	6.0880	0.16426	2894.4	3181.8	7.0878	1.6510	2.1929	608.88	0.86470	23.028	0.052868	vapor
368.75	17.500	6.0770	0.16455	2896.1	3184.1	7.0914	1.6511	2.1924	609.41	0.86040	23.072	0.052977	vapor
369.79	17.500	6.0660	0.16485	2897.9	3186.4	7.0949	1.6512	2.1919	609.94	0.85613	23.117	0.053087	vapor
370.83	17.500	6.0551	0.16515	2899.6	3188.7	7.0985	1.6512	2.1914	610.47	0.85189	23.162	0.053198	vapor
371.87	17.500	6.0442	0.16545	2901.4	3190.9	7.1020	1.6513	2.1910	611.00	0.84769	23.206	0.053308	vapor
372.92	17.500	6.0334	0.16574	2903.2	3193.2	7.1056	1.6514	2.1905	611.52	0.84352	23.251	0.053419	vapor
373.96	17.500	6.0226	0.16604	2904.9	3195.5	7.1091	1.6515	2.1901	612.05	0.83937	23.295	0.053530	vapor
375.00	17.500	6.0119	0.16634	2906.7	3197.8	7.1126	1.6516	2.1896	612.57	0.83526	23.340	0.053641	vapor
376.04	17.500	6.0012	0.16663	2908.5	3200.1	7.1161	1.6517	2.1892	613.10	0.83118	23.384	0.053752	vapor
377.08	17.500	5.9905	0.16693	2910.2	3202.3	7.1196	1.6518	2.1888	613.62	0.82712	23.429	0.053863	vapor
378.12	17.500	5.9799	0.16723	2912.0	3204.6	7.1231	1.6520	2.1884	614.14	0.82310	23.473	0.053975	vapor
379.17	17.500	5.9693	0.16752	2913.7	3206.9	7.1266	1.6521	2.1880	614.66	0.81910	23.518	0.054087	vapor
380.21	17.500	5.9588	0.16782	2915.5	3209.2	7.1301	1.6522	2.1876	615.18	0.81514	23.562	0.054199	vapor
381.25	17.500	5.9483	0.16812	2917.3	3211.5	7.1336	1.6524	2.1873	615.70	0.81120	23.607	0.054312	vapor
382.29	17.500	5.9378	0.16841	2919.0	3213.7	7.1371	1.6526	2.1869	616.22	0.80729	23.651	0.054424	vapor
383.33	17.500	5.9274	0.16871	2920.8	3216.0	7.1406	1.6527	2.1866	616.74	0.80341	23.696	0.054537	vapor
384.37	17.500	5.9171	0.16900	2922.5	3218.3	7.1440	1.6529	2.1863	617.25	0.79955	23.740	0.054650	vapor
385.42	17.500	5.9067	0.16930	2924.3	3220.6	7.1475	1.6531	2.1860	617.77	0.79573	23.785	0.054763	vapor
386.46	17.500	5.8965	0.16959	2926.1	3222.8	7.1509	1.6532	2.1857	618.28	0.79193	23.829	0.054876	vapor
387.50	17.500	5.8862	0.16989	2927.8	3225.1	7.1544	1.6534	2.1854	618.80	0.78816	23.873	0.054990	vapor
388.54	17.500	5.8760	0.17018	2929.6	3227.4	7.1578	1.6536	2.1851	619.31	0.78441	23.918	0.055103	vapor
389.58	17.500	5.8659	0.17048	2931.3	3229.7	7.1613	1.6538	2.1848	619.82	0.78069	23.962	0.055217	vapor
390.62	17.500	5.8557	0.17077	2933.1	3232.0	7.1647	1.6540	2.1846	620.34	0.77700	24.007	0.055331	vapor
391.67	17.500	5.8456	0.17107	2934.9	3234.2	7.1681	1.6542	2.1843	620.85	0.77333	24.051	0.055446	vapor
392.71	17.500	5.8356	0.17136	2936.6	3236.5	7.1715	1.6544	2.1841	621.36	0.76969	24.095	0.055560	vapor
393.75	17.500	5.8256	0.17166	2938.4	3238.8	7.1750	1.6547	2.1838	621.87	0.76607	24.140	0.055675	vapor
394.79	17.500	5.8156	0.17195	2940.1	3241.1	7.1784	1.6549	2.1836	622.38	0.76248	24.184	0.055790	vapor
395.83	17.500	5.8057	0.17224	2941.9	3243.3	7.1818	1.6551	2.1834	622.88	0.75891	24.228	0.055905	vapor
396.87	17.500	5.7958	0.17254	2943.7	3245.6	7.1852	1.6554	2.1832	623.39	0.75537	24.273	0.056020	vapor
397.92	17.500	5.7860	0.17283	2945.4	3247.9	7.1886	1.6556	2.1830	623.90	0.75185	24.317	0.056135	vapor
398.96	17.500	5.7761	0.17313	2947.2	3250.2	7.1919	1.6559	2.1829	624.40	0.74836	24.361	0.056251	vapor
400.00	17.500	5.7664	0.17342	2948.9	3252.4	7.1953	1.6561	2.1827	624.91	0.74489	24.405	0.056366	vapor
401.04	17.500	5.7566	0.17371	2950.7	3254.7	7.1987	1.6564	2.1825	625.41	0.74144	24.450	0.056482	vapor
402.08	17.500	5.7469	0.17401	2952.5	3257.0	7.2021	1.6566	2.1824	625.92	0.73802	24.494	0.056598	vapor
403.12	17.500	5.7373	0.17430	2954.2	3259.2	7.2054	1.6569	2.1822	626.42	0.73462	24.538	0.056715	vapor
404.17	17.500	5.7276	0.17459	2956.0	3261.5	7.2088	1.6572	2.1821	626.92	0.73124	24.582	0.056831	vapor
405.21	17.500	5.7180	0.17489	2957.7	3263.8	7.2121	1.6575	2.1820	627.42	0.72789	24.627	0.056948	vapor
406.25	17.500	5.7085	0.17518	2959.5	3266.1	7.2155	1.6577	2.1819	627.92	0.72456	24.671	0.057064	vapor
407.29	17.500	5.6989	0.17547	2961.3	3268.3	7.2188	1.6580	2.1817	628.42	0.72125	24.715	0.057181	vapor
408.33	17.500	5.6895	0.17576	2963.0	3270.6	7.2222	1.6583	2.1816	628.92	0.71796	24.759	0.057298	vapor
409.37	17.500	5.6800	0.17606	2964.8	3272.9	7.2255	1.6586	2.1816	629.42	0.71469	24.803	0.057416	vapor
410.42	17.500	5.6706	0.17635	2966.5	3275.2	7.2288	1.6589	2.1815	629.92	0.71145	24.847	0.057533	vapor
411.46	17.500	5.6612	0.17664	2968.3	3277.4	7.2322	1.6592	2.1814	630.41	0.70823	24.892	0.057651	vapor
412.50	17.500	5.6518	0.17693	2970.1	3279.7	7.2355	1.6595	2.1813	630.91	0.70503	24.936	0.057768	vapor
413.54	17.500	5.6425	0.17723	2971.8	3282.0	7.2388	1.6599	2.1813	631.41	0.70185	24.980	0.057886	vapor
414.58	17.500	5.6332	0.17752	2973.6	3284.2	7.2421	1.6602	2.1812	631.90	0.69869	25.024	0.058004	vapor
415.62	17.500	5.6240	0.17781	2975.3	3286.5	7.2454	1.6605	2.1812	632.40	0.69555	25.068	0.058123	vapor
416.67	17.500	5.6148	0.17810	2977.1	3288.8	7.2487	1.6608	2.1811	632.89	0.69244	25.112	0.058241	vapor
417.71	17.500	5.6056	0.17839	2978.9	3291.1	7.2520	1.6612	2.1811	633.38	0.68934	25.156	0.058360	vapor
418.75	17.500	5.5965	0.17868	2980.6	3293.3	7.2553	1.6615	2.1811	633.87	0.68626	25.200	0.058478	vapor
419.79	17.500	5.5873	0.17898	2982.4	3295.6	7.2585	1.6618	2.1811	634.37	0.68321	25.244	0.058597	vapor
420.83	17.500	5.5783	0.17927	2984.2	3297.9	7.2618	1.6622	2.1811	634.86	0.68017	25.288	0.058716	vapor
421.87	17.500	5.5692	0.17956	2985.9	3300.1	7.2651	1.6625	2.1811	635.35	0.67715	25.332	0.058835	vapor
422.92	17.500	5.5602	0.17985	2987.7	3302.4	7.2684	1.6629	2.1811	635.84	0.67416	25.376	0.058955	vapor
423.96	17.500	5.5512	0.18014	2989.4	3304.7	7.2716	1.6632	2.1811	636.32	0.67118	25.420	0.059074	vapor
425.00	17.500	5.5423	0.18043	2991.2	3307.0	7.2749	1.6636	2.1811	636.81	0.66822	25.464	0.059194	vapor
426.04	17.500	5.5333	0.18072	2993.0	3309.2	7.2781	1.6640	2.1811	637.30	0.66528	25.508	0.059313	vapor
427.08	17.500	5.5244	0.18101	2994.7	3311.5	7.2814	1.6643	2.1812	637.79	0.66236	25.552	0.059433	vapor
428.12	17.500	5.5156	0.18130	2996.5	3313.8	7.2846	1.6647	2.1812	638.27	0.65946	25.596	0.059553	vapor
429.17	17.500	5.5068	0.18160	2998.3	3316.1	7.2879	1.6651	2.1813	638.76	0.65657	25.640	0.059674	vapor
430.21	17.500	5.4980	0.18189	3000.0	3318.3	7.2911	1.6655	2.1813	639.24	0.65371	25.684	0.059794	vapor
431.25	17.500	5.4892	0.18218	3001.8	3320.6	7.2943	1.6658	2.1814	639.73	0.65086	25.728	0.059915	vapor
432.29	17.500	5.4805	0.18247	3003.6	3322.9	7.2975	1.6662	2.1814	640.21	0.64803	25.772	0.060035	vapor
433.33	17.500	5.4718	0.18276	3005.3	3325.1	7.3008	1.6666	2.1815	640.69	0.64522	25.816	0.060156	vapor
434.37	17.500	5.4631	0.18305	3007.1	3327.4	7.3040	1.6670	2.1816	641.18	0.64242	25.859	0.060277	vapor
435.42	17.500	5.4544	0.18334	3008.8	3329.7	7.3072	1.6674	2.1817	641.66	0.63965	25.903	0.060398	vapor
436.46	17.500	5.4458	0.18363	3010.6	3332.0	7.3104	1.6678	2.1818	642.14	0.63689	25.947	0.060519	vapor
437.50	17.500	5.4372	0.18392	3012.4	3334.2	7.3136	1.6682	2.1819	642.62	0.63414	25.991	0.060640	vapor
438.54	17.500	5.4287	0.18421	3014.1	3336.5	7.3168	1.6686	2.1820	643.10	0.63142	26.035	0.060762	vapor
439.58	17.500	5.4202	0.18450	3015.9	3338.8	7.3200	1.6690	2.1821	643.58	0.62871	26.079	0.060884	vapor
440.62	17.500	5.4117	0.18479	3017.7	3341.0	7.3232	1.6694	2.1822	644.06	0.62602	26.122	0.061005	vapor
441.67	17.500	5.4032	0.18508	3019.4	3343.3	7.3263	1.6699	2.1823	644.54	0.62334	26.166	0.061127	vapor
442.71	17.500	5.3948	0.18537	3021.2	3345.6	7.3295	1.6703	2.1824	645.01	0.62069	26.210	0.061249	vapor
443.75	17.500	5.3863	0.18565	3023.0	3347.9	7.3327	1.6707	2.1826	645.49	0.61804	26.254	0.061371	vapor
444.79	17.500	5.3780	0.18594	3024.7	3350.1	7.3359	1.6711	2.1827	645.97	0.61542	26.297	0.061494	vapor
445.83	17.500	5.3696	0.18623	3026.5	3352.4	7.3390	1.6715	2.1829	646.44	0.61281	26.341	0.061616	vapor
446.87	17.500	5.3613	0.18652	3028.3	3354.7	7.3422	1.6720	2.1830	646.92	0.61022	26.385	0.061739	vapor
447.92	17.500	5.3530	0.18681	3030.0	3357.0	7.3453	1.6724	2.1832	647.39	0.60764	26.429	0.061861	vapor
448.96	17.500	5.3447	0.18710	3031.8	3359.2	7.3485	1.6728	2.1833	647.87	0.60507	26.472	0.061984	vapor
450.00	17.500	5.3365	0.18739	3033.6	3361.5	7.3516	1.6733	2.1835	648.34	0.60253	26.516	0.062107	vapor
451.04	17.500	5.3283	0.18768	3035.4	3363.8	7.3548	1.6737	2.1836	648.81	0.60000	26.560	0.062230	vapor
